# File: SSPs_IMAGE_emf_agg_middle_2025-07-02.csv
# Title: GAINS model emission factors - SLE
# Units: emission factors
# Source: GAINS model
# Description: GAINS emission factor data by sector and gas for historical and modeled years
# Column types: ccccnnnnnnnnnnnnnnn
# ----------
scen,Group_Region,EMF30_AGG,POLLUTANT_FRACTION,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
SSP1,AFRI_EAST,End_Use_Industry_NatGas,CO,0.03408745447319206,0.03352900665624009,0.03292054066241262,0.0327463119153336,0.0327463119153336,0.0326916807238002,0.0326370495322669,0.0325824183407335,0.0325277871492001,0.0324731559576668,0.0324185247661334,0.0323638935746,0.0323092623830667,0.0322546311915333,0.0322
SSP1,AFRI_EAST,End_Use_Industry_NatGas,NH3,0.0008367841990551,0.0008361453460191,0.0008355064929831,0.0008347035320264,0.0008339005710696,0.0007605105139627,0.0006871204568557,0.0006137303997487,0.0005403403426418,0.0004669502855348,0.0003935602284278,0.0003201701713209,0.0002467801142139,0.0001733900571069,0.0001
SSP1,AFRI_EAST,End_Use_Industry_NatGas,NOX,0.08997295544697553,0.08731742288150035,0.08663891598760587,0.08426623777305213,0.08276071783664792,0.07901493177957007,0.07660909243005891,0.0728509269006801,0.06947083647175159,0.06641289687557501,0.06364496824955926,0.06185420304499205,0.060222317065914105,0.05734683598566832,0.0546567396463348
SSP1,AFRI_EAST,End_Use_Industry_NatGas,PM_BC,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06,6.7e-06
SSP1,AFRI_EAST,End_Use_Industry_NatGas,PM_OC,7.500000000000001e-05,7.500000000000001e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05
SSP1,AFRI_EAST,End_Use_Industry_NatGas,SO2,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666,0.0004166666666666
SSP1,AFRI_EAST,End_Use_Industry_NatGas,VOC,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
SSP1,AFRI_EAST,End_Use_Residential_Bio_Mod,CO,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.031
SSP1,AFRI_EAST,End_Use_Residential_Bio_Mod,PM_BC,,,,,,,,,,,,,,,0.0002733
SSP1,AFRI_EAST,End_Use_Residential_Bio_Mod,PM_OC,,,,,,,,,,,,,,,0.0007523333333333
SSP1,AFRI_EAST,End_Use_Residential_Bio_Mod,VOC,0.0019999999999999,0.0019999999999999,0.0019999999999999,0.0019999999999999,0.0019999999999999,0.0019999999999999,0.0019999999999999,0.0019999999999999,0.0019999999999999,0.0019999999999999,0.0019999999999999,0.0019999999999999,0.0019999999999999,0.0019999999999999,0.002
SSP1,AFRI_EAST,End_Use_Residential_Bio_Trad,CO,4.394877443011123,4.072577351624302,3.827641249778604,3.5043899299623646,3.217036329241656,3.064240234483785,2.9650376135230307,2.810167574097925,2.6674924721412547,2.5348420281656834,2.4109689753337964,2.330326496316292,2.2558497184913824,2.112584689085008,1.9715595696562422
SSP1,AFRI_EAST,End_Use_Residential_Bio_Trad,NH3,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082
SSP1,AFRI_EAST,End_Use_Residential_Bio_Trad,NOX,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
SSP1,AFRI_EAST,End_Use_Residential_Bio_Trad,PM_BC,0.051784531000050434,0.04789708496965989,0.04484129773022637,0.041018927547905606,0.03763507004934876,0.03583363206721046,0.0346328617103318,0.03283050751201343,0.03116255043570734,0.0296037257283654,0.028139513652407005,0.027166682835351487,0.026265628450275736,0.024557277560150744,0.022859867767491222
SSP1,AFRI_EAST,End_Use_Residential_Bio_Trad,PM_OC,0.16087844693754053,0.14894333971630297,0.1401787397092308,0.1284190481849769,0.11785609206945068,0.11226373837673556,0.10868496847346597,0.10297141682919564,0.09771249096077331,0.0928284734050258,0.08827355027081216,0.08534153434337956,0.08263599342095167,0.07736054204902357,0.07218074240156844
SSP1,AFRI_EAST,End_Use_Residential_Bio_Trad,SO2,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
SSP1,AFRI_EAST,End_Use_Residential_Bio_Trad,VOC,0.784904645244881,0.7542668162301502,0.736026778753291,0.7029581453847618,0.6788912044962911,0.6459921303181679,0.6226915357482412,0.5908816612728848,0.5612010608706907,0.5331995120421995,0.5066182704200104,0.48808656612662127,0.47083393091997683,0.43954622890434975,0.4079220850141395
SSP1,AFRI_EAST,End_Use_Residential_Coal,CO,4.563400969464927,4.3978852985930725,4.351487450573689,4.234396972767812,4.149788150533013,3.9594494298593825,3.8516540125267067,3.646726836367283,3.4616186137865053,3.293466721331562,3.1406259997860735,3.0510592605618494,2.9696251516923575,2.79988859670749,2.6405738918967625
SSP1,AFRI_EAST,End_Use_Residential_Coal,NH3,0.008,0.008,0.008,0.008,0.008,0.00725,0.0065,0.006187091011050153,0.005899496276735862,0.005615666853851475,0.0053330315533896815,0.005090739938668054,0.004861158661985594,0.004519721532399955,0.004149101671706736
