# File: SSPs_IMAGE_emf_agg_cle_rev_2025-05-22.csv
# Title: GAINS model emission factors
# Units: emission factors
# Source: GAINS model
# Description: GAINS emission factor data by sector and gas for historical and modeled years
# Column types: ccccnnnnnnnnnnnnnnn
# ----------
scen,Group_Region,EMF30_AGG,POLLUTANT_FRACTION,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
SSP1,AFRI_EAST,End_Use_Residential_Coal,CO,,,,,,,,2.7078289736949466,2.67166818288426,2.62398397487112,2.5694710996665275,2.4658025282369938,2.42045003801483,2.309227710445981,2.211804355269688,2.126774873816148,2.050899099717767,1.9829225730020943,1.922255165927842,1.867924050191112,1.818640094141196,1.773934542785201,1.733299127648552
SSP1,AFRI_EAST,End_Use_Residential_Coal,NH3,,,,,,,,0.0079350299595456,0.008,0.008,0.008,0.008,0.008,0.00725,0.0065,0.0062323073225381,0.0060099607317736,0.0058107621186874,0.0056329821712171,0.0054737701104501,0.0053293482612196,0.0051983429825207,0.0050792648429261
SSP1,AFRI_EAST,End_Use_Residential_Coal,NOX,,,,,,,,0.0793502995954563,0.08,0.08,0.08,0.08,0.08,0.079,0.078,0.077,0.076,0.075,0.074,0.073,0.072,0.071,0.07
SSP1,AFRI_EAST,End_Use_Residential_Coal,PM_BC,,,,,,,,0.0669369371024921,0.0660430503010785,0.0648643071590393,0.0635167608648335,0.0609540965633969,0.0598329929726852,0.0570836014796509,0.0546753175514193,0.0525734074576859,0.0506977749979683,0.0490174101974528,0.0475177252280734,0.046174671987966,0.0449563834260507,0.0438512720219264,0.0428467734906089
SSP1,AFRI_EAST,End_Use_Residential_Coal,PM_OC,,,,,,,,0.0562058009609516,0.0554552195059778,0.0544654490549622,0.053333937484873,0.0511821121117499,0.0502407406059151,0.0479321236044439,0.0459099287896381,0.0441449908423684,0.0425700543533358,0.0411590807771929,0.0398998209642736,0.0387720821348459,0.0377491060712838,0.0368211629309399,0.0359777026986567
SSP1,AFRI_EAST,End_Use_Residential_Coal,SO2,,,,,,,,0.6445421447284357,0.6359348235532019,0.6245845935346022,0.6116089418811904,0.5869328031666586,0.5761375898793581,0.5496634372466332,0.5264738418541726,0.5062343493036413,0.4881737056494864,0.4719933128897753,0.4575527034382137,0.4446203158307879,0.4328892991965397,0.4222480761975326,0.4125756641366014
SSP1,AFRI_EAST,End_Use_Residential_Coal,VOC,,,,,,,,0.0976008685024112,0.0962974905479162,0.0945787630502997,0.0926139033725957,0.0888772779408498,0.0872425947767982,0.0832337020908002,0.0797221789591711,0.0766573800672194,0.0739225170008162,0.0714723740598557,0.0692856807059705,0.0673273723585367,0.0655509836130013,0.063939618685005,0.0624749575679917
SSP1,AFRI_EAST,End_Use_Residential_HLF,CO,,,,,,,,0.0200458694353021,0.0198875,0.0198875,0.0198875,0.0198875,0.0198875,0.02155375,0.0232199999999999,0.02488625,0.0265525,0.02821875,0.029885,0.03155125,0.0332175,0.03488375,0.03655
SSP1,AFRI_EAST,End_Use_Residential_HLF,NH3,,,,,,,,0.0009720411700443,0.000959060373343,0.0009419429653383,0.0009223742409059,0.0008851598819312,0.0008688795008258,0.0008289535370831,0.0007939810506096,0.0007634576470109,0.0007362201896422,0.0007118183595392,0.000690040315974,0.0006705368385301,0.0006528451619994,0.0006367970153587,0.0006222099432584
SSP1,AFRI_EAST,End_Use_Residential_HLF,NOX,,,,,,,,0.0663267687906206,0.0617875490326066,0.0604524729566576,0.0591965818591302,0.0568082206607326,0.0557633704577861,0.0532009825720664,0.0509565013555106,0.0489975555397911,0.0472494967765995,0.0456834242767975,0.0442857424233148,0.0430340387786914,0.0422251593194016,0.0421125796597008,0.042
SSP1,AFRI_EAST,End_Use_Residential_HLF,PM_BC,,,,,,,,0.0004739561122173,0.0003570324781253,0.0003543587582482,0.0003516850383711,0.0003516850383711,0.0003516850383711,0.000367303534534,0.0003829220306968,0.0003985405268597,0.0004141590230226,0.0004297775191855,0.0004453960153484,0.0004610145115113,0.0004766330076742,0.0004922515038371,0.00050787
SSP1,AFRI_EAST,End_Use_Residential_HLF,PM_OC,,,,,,,,7.268491835540009e-05,6.715406569490952e-05,6.70522827954106e-05,6.695049989591168e-05,6.695049989591168e-05,6.695049989591168e-05,7.228394990632051e-05,7.761739991672934e-05,8.295084992713817e-05,8.828429993754702e-05,9.361774994795584e-05,9.895119995836468e-05,0.0001042846499687,0.0001096180999791,0.0001149515499895,0.000120285
SSP1,AFRI_EAST,End_Use_Residential_HLF,SO2,,,,,,,,0.1245056593008327,0.105150519566015,0.1023144744300792,0.1001889065037338,0.0961466579601806,0.0943782720837371,0.0900414872180232,0.0862427523638719,0.0829272798650704,0.0799687290418961,0.0773181859474635,0.0749526403003554,0.0728341595455038,0.0709124778167388,0.0691693174030704,0.0675848598824567
SSP1,AFRI_EAST,End_Use_Residential_HLF,VOC,,,,,,,,0.0029756362348296,0.0029999999999999,0.0029999999999999,0.0029999999999999,0.0029999999999999,0.0029999999999999,0.0029999999999999,0.0029999999999999,0.0029999999999999,0.0029999999999999,0.003,0.003,0.003,0.003,0.003,0.003
SSP1,AFRI_EAST,End_Use_Residential_LLF,CO,,,,,,,,0.0539080955161446,0.0481726772297422,0.0445483324990106,0.0413899313183357,0.0384240877001157,0.0368871444465064,0.0351921397993237,0.033707428560335,0.0324115973242725,0.0312552666439446,0.0302193188158335,0.0292947604185123,0.0284667657552701,0.0277156887335773,0.0270343856269113,0.026415110531682
SSP1,AFRI_EAST,End_Use_Residential_LLF,NH3,,,,,,,,0.0046979755109316,0.0034159846230161,0.0026893954858392,0.0019841800537561,0.0015121225625212,0.001220432869734,0.0011643526440398,0.0011152300994429,0.0010723567608354,0.0010340988801637,0.0009998239369626,0.0009692343785945,0.0009418396881638,0.000916989863144,0.0008944485491414,0.0008739594683799
