# File: L123.LC_bm2_R_MgdFor_Yh_GLU_beforeadjust.csv
# Title: Initialization of harvested area (ha) by country/GLU/crop
# Units: thousand km2
# Author: XZ
# Description: This file was output from the module_aglu_LB123.LC_R_MgdPastFor_Yh_GLU, before the scaling of managed forest
# Column types: iccin 
# ----------
GCAM_region_ID,Land_Type,GLU,year,MgdFor
3,Forest,GLU086,1997,1.677078
3,Forest,GLU086,1998,1.650242
3,Forest,GLU086,1999,1.623406
3,Forest,GLU086,2000,1.59657
3,Forest,GLU086,2001,1.87266
3,Forest,GLU086,2002,1.96499
3,Forest,GLU086,2003,1.33977
3,Forest,GLU086,2004,2.15617
3,Forest,GLU086,2005,2.20334
3,Forest,GLU086,2006,2.25127
3,Forest,GLU086,2007,2.23042
3,Forest,GLU086,2008,2.19202
3,Forest,GLU086,2009,2.12205
3,Forest,GLU086,2010,2.17802
3,Forest,GLU086,2011,2.06509
3,Forest,GLU086,2012,1.7932
3,Forest,GLU086,2013,1.81451
3,Forest,GLU086,2014,1.66532
3,Forest,GLU086,2015,1.50701
3,Forest,GLU087,1971,0.084581
3,Forest,GLU087,1972,0.085452
3,Forest,GLU087,1973,0.086323
3,Forest,GLU087,1974,0.087194
3,Forest,GLU087,1975,0.088065
3,Forest,GLU087,1976,0.088936
3,Forest,GLU087,1977,0.089807
3,Forest,GLU087,1978,0.090678
3,Forest,GLU087,1979,0.091549
3,Forest,GLU087,1980,0.09242
3,Forest,GLU087,1981,0.091862
3,Forest,GLU087,1982,0.091304
3,Forest,GLU087,1983,0.090746
3,Forest,GLU087,1984,0.090188
3,Forest,GLU087,1985,0.08963
3,Forest,GLU087,1986,0.089072
3,Forest,GLU087,1987,0.088514
3,Forest,GLU087,1988,0.087956
3,Forest,GLU087,1989,0.087398
3,Forest,GLU087,1990,0.08684
3,Forest,GLU087,1991,0.085387
3,Forest,GLU087,1992,0.083934
3,Forest,GLU087,1993,0.082481
3,Forest,GLU087,1994,0.081028
3,Forest,GLU087,1995,0.079575
3,Forest,GLU087,1996,0.078122
3,Forest,GLU087,1997,0.076669
3,Forest,GLU087,1998,0.075216
3,Forest,GLU087,1999,0.073763
3,Forest,GLU087,2000,0.07231
3,Forest,GLU087,2001,0.07125
3,Forest,GLU087,2002,0.06922
3,Forest,GLU087,2003,0.06975
3,Forest,GLU087,2004,0.06817
3,Forest,GLU087,2005,0.06718
3,Forest,GLU087,2006,0.06701
3,Forest,GLU087,2007,0.06696
3,Forest,GLU087,2008,0.06692
3,Forest,GLU087,2009,0.09201
3,Forest,GLU087,2010,0.09288
3,Forest,GLU087,2011,0.09393
3,Forest,GLU087,2012,0.09251
3,Forest,GLU087,2013,0.08921
3,Forest,GLU087,2014,0.0889
3,Forest,GLU087,2015,0.08699
3,Forest,GLU144,1971,0
3,Forest,GLU144,1972,0
3,Forest,GLU144,1973,0
3,Forest,GLU144,1974,0
3,Forest,GLU144,1975,0
3,Forest,GLU144,1976,0
3,Forest,GLU144,1977,0
3,Forest,GLU144,1978,0
3,Forest,GLU144,1979,0
3,Forest,GLU144,1980,0
3,Forest,GLU144,1981,0
3,Forest,GLU144,1982,0
3,Forest,GLU144,1983,0
3,Forest,GLU144,1984,0
3,Forest,GLU144,1985,0
3,Forest,GLU144,1986,0
3,Forest,GLU144,1987,0
3,Forest,GLU144,1988,0
3,Forest,GLU144,1989,0
3,Forest,GLU144,1990,0
3,Forest,GLU144,1991,4.84E-04
3,Forest,GLU144,1992,9.68E-04
3,Forest,GLU144,1993,0.001452
3,Forest,GLU144,1994,0.001936
3,Forest,GLU144,1995,0.00242
3,Forest,GLU144,1996,0.002904
3,Forest,GLU144,1997,0.003388
3,Forest,GLU144,1998,0.003872
3,Forest,GLU144,1999,0.004356
3,Forest,GLU144,2000,0.00484
3,Forest,GLU144,2001,0.00461
3,Forest,GLU144,2002,0.0052
3,Forest,GLU144,2003,0
3,Forest,GLU144,2004,0.00276
3,Forest,GLU144,2005,0.00275
3,Forest,GLU144,2006,0
3,Forest,GLU144,2007,0.00272
3,Forest,GLU144,2008,0.00262
3,Forest,GLU144,2009,0.00247
3,Forest,GLU144,2010,0.00251
3,Forest,GLU144,2011,0.0025
3,Forest,GLU144,2012,0.00249
3,Forest,GLU144,2013,0.00245
3,Forest,GLU144,2014,0.00246
3,Forest,GLU144,2015,0.00243
4,Forest,GLU087,1971,1.242929209
4,Forest,GLU087,1972,1.233321109
4,Forest,GLU087,1973,1.23124505
4,Forest,GLU087,1974,1.228374257
4,Forest,GLU087,1975,1.239543802
4,Forest,GLU087,1976,1.258136345
4,Forest,GLU087,1977,1.277927173
4,Forest,GLU087,1978,1.29381505
4,Forest,GLU087,1979,1.311995054
4,Forest,GLU087,1980,1.332019918
4,Forest,GLU087,1981,1.358440518
4,Forest,GLU087,1982,1.385352634
4,Forest,GLU087,1983,1.408953461
4,Forest,GLU087,1984,1.431621056
4,Forest,GLU087,1985,1.455049108
4,Forest,GLU087,1986,1.478456376
4,Forest,GLU087,1987,1.503067377
4,Forest,GLU087,1988,1.523563222
4,Forest,GLU087,1989,1.54299357
4,Forest,GLU087,1990,1.562650484
4,Forest,GLU087,1991,1.58838626
4,Forest,GLU087,1992,1.620191661
4,Forest,GLU087,1993,1.659020812
4,Forest,GLU087,1994,1.694820354
4,Forest,GLU087,1995,1.726613165
4,Forest,GLU087,1996,1.755108865
4,Forest,GLU087,1997,1.77638993
4,Forest,GLU087,1998,1.835365076
4,Forest,GLU087,1999,1.894125653
4,Forest,GLU087,2000,1.953153016
4,Forest,GLU087,2001,2.001417661
4,Forest,GLU087,2002,2.051072019
4,Forest,GLU087,2003,2.043270968
4,Forest,GLU087,2004,2.069291534
4,Forest,GLU087,2005,2.093494773
4,Forest,GLU087,2006,2.118920733
4,Forest,GLU087,2007,2.142604147
4,Forest,GLU087,2008,2.161066998
4,Forest,GLU087,2009,2.15826144
4,Forest,GLU087,2010,2.04393607
4,Forest,GLU087,2011,1.969685615
4,Forest,GLU087,2012,1.841183752
4,Forest,GLU087,2013,1.776684909
4,Forest,GLU087,2014,1.633350318
4,Forest,GLU087,2015,1.509151702
4,Forest,GLU162,1971,0.517979014
4,Forest,GLU162,1972,0.518573224
4,Forest,GLU162,1973,0.522373857
4,Forest,GLU162,1974,0.525903602
4,Forest,GLU162,1975,0.535564723
4,Forest,GLU162,1976,0.54864225
4,Forest,GLU162,1977,0.562492322
4,Forest,GLU162,1978,0.574870272
4,Forest,GLU162,1979,0.588512836
4,Forest,GLU162,1980,0.603254028
4,Forest,GLU162,1981,0.617526306
4,Forest,GLU162,1982,0.632130484
4,Forest,GLU162,1983,0.645328577
4,Forest,GLU162,1984,0.658197926
4,Forest,GLU162,1985,0.67151644
4,Forest,GLU162,1986,0.684927354
4,Forest,GLU162,1987,0.699001206
4,Forest,GLU162,1988,0.711262593
4,Forest,GLU162,1989,0.723119711
4,Forest,GLU162,1990,0.735175735
4,Forest,GLU162,1991,0.747856751
4,Forest,GLU162,1992,0.763417152
4,Forest,GLU162,1993,0.782313489
4,Forest,GLU162,1994,0.799809136
4,Forest,GLU162,1995,0.815439385
4,Forest,GLU162,1996,0.829535322
4,Forest,GLU162,1997,0.840240393
4,Forest,GLU162,1998,0.868805154
4,Forest,GLU162,1999,0.89731231
4,Forest,GLU162,2000,0.925989934
4,Forest,GLU162,2001,0.956840298
4,Forest,GLU162,2002,0.989119272
4,Forest,GLU162,2003,1.000044038
4,Forest,GLU162,2004,1.013920877
4,Forest,GLU162,2005,1.025719207
4,Forest,GLU162,2006,1.040301948
4,Forest,GLU162,2007,1.052781149
4,Forest,GLU162,2008,1.067962516
4,Forest,GLU162,2009,1.08745259
4,Forest,GLU162,2010,1.108844331
4,Forest,GLU162,2011,1.122070681
4,Forest,GLU162,2012,1.140076866
4,Forest,GLU162,2013,1.155760348
4,Forest,GLU162,2014,1.166745083
4,Forest,GLU162,2015,1.174679682
4,Forest,GLU171,1971,17.2208254
4,Forest,GLU171,1972,17.19215427
4,Forest,GLU171,1973,17.26937341
4,Forest,GLU171,1974,17.33695145
4,Forest,GLU171,1975,17.60542345
4,Forest,GLU171,1976,17.98407691
4,Forest,GLU171,1977,18.38553766
4,Forest,GLU171,1978,18.73642999
4,Forest,GLU171,1979,19.12610758
4,Forest,GLU171,1980,19.5488371
4,Forest,GLU171,1981,19.96719316
4,Forest,GLU171,1982,20.39421289
4,Forest,GLU171,1983,20.77387709
4,Forest,GLU171,1984,21.141091
4,Forest,GLU171,1985,21.52085543
4,Forest,GLU171,1986,21.90166563
4,Forest,GLU171,1987,22.30170464
4,Forest,GLU171,1988,22.64202903
4,Forest,GLU171,1989,22.9677547
4,Forest,GLU171,1990,23.2980831
4,Forest,GLU171,1991,23.67725784
4,Forest,GLU171,1992,24.14673844
4,Forest,GLU171,1993,24.72068966
4,Forest,GLU171,1994,25.24927675
4,Forest,GLU171,1995,25.71797095
4,Forest,GLU171,1996,26.13737414
4,Forest,GLU171,1997,26.44918518
4,Forest,GLU171,1998,27.32199555
4,Forest,GLU171,1999,28.19126441
4,Forest,GLU171,2000,29.06415567
4,Forest,GLU171,2001,29.92374945
4,Forest,GLU171,2002,30.63410322
4,Forest,GLU171,2003,30.91965758
4,Forest,GLU171,2004,30.99612696
4,Forest,GLU171,2005,31.43912237
4,Forest,GLU171,2006,31.77820631
4,Forest,GLU171,2007,32.05805241
4,Forest,GLU171,2008,32.45761114
4,Forest,GLU171,2009,32.68521101
4,Forest,GLU171,2010,32.23732819
4,Forest,GLU171,2011,32.3596386
4,Forest,GLU171,2012,32.26986348
4,Forest,GLU171,2013,32.12659661
4,Forest,GLU171,2014,31.78549245
4,Forest,GLU171,2015,31.55599037
4,Forest,GLU179,1971,1.996728823
4,Forest,GLU179,1972,1.992652415
4,Forest,GLU179,1973,2.000842781
4,Forest,GLU179,1974,2.007905413
4,Forest,GLU179,1975,2.038215572
4,Forest,GLU179,1976,2.08124829
4,Forest,GLU179,1977,2.126880803
4,Forest,GLU179,1978,2.166624733
4,Forest,GLU179,1979,2.210815155
4,Forest,GLU179,1980,2.258783961
4,Forest,GLU179,1981,2.312236586
4,Forest,GLU179,1982,2.366932542
4,Forest,GLU179,1983,2.416364154
4,Forest,GLU179,1984,2.464565348
4,Forest,GLU179,1985,2.51444893
4,Forest,GLU179,1986,2.564679039
4,Forest,GLU179,1987,2.617392046
4,Forest,GLU179,1988,2.663318855
4,Forest,GLU179,1989,2.707732371
4,Forest,GLU179,1990,2.752891175
4,Forest,GLU179,1991,2.798257726
4,Forest,GLU179,1992,2.854318198
4,Forest,GLU179,1993,2.92275383
4,Forest,GLU179,1994,2.985853477
4,Forest,GLU179,1995,3.041895512
4,Forest,GLU179,1996,3.092129927
4,Forest,GLU179,1997,3.129654625
4,Forest,GLU179,1998,3.233590478
4,Forest,GLU179,1999,3.337150474
4,Forest,GLU179,2000,3.441182681
4,Forest,GLU179,2001,3.551308332
4,Forest,GLU179,2002,3.674990358
4,Forest,GLU179,2003,3.694255241
4,Forest,GLU179,2004,3.754461046
4,Forest,GLU179,2005,3.798093129
4,Forest,GLU179,2006,3.851478458
4,Forest,GLU179,2007,3.899233673
4,Forest,GLU179,2008,3.950209611
4,Forest,GLU179,2009,3.981821462
4,Forest,GLU179,2010,3.963808979
4,Forest,GLU179,2011,4.003516874
4,Forest,GLU179,2012,3.975635589
4,Forest,GLU179,2013,4.00776846
4,Forest,GLU179,2014,4.005588206
4,Forest,GLU179,2015,3.920331507
4,Forest,GLU182,1971,17.25136535
4,Forest,GLU182,1972,17.27242114
4,Forest,GLU182,1973,17.40028584
4,Forest,GLU182,1974,17.51914524
4,Forest,GLU182,1975,17.84228807
4,Forest,GLU182,1976,18.27930369
4,Forest,GLU182,1977,18.7421242
4,Forest,GLU182,1978,19.15595799
4,Forest,GLU182,1979,19.61199507
4,Forest,GLU182,1980,20.10471285
4,Forest,GLU182,1981,20.5817254
4,Forest,GLU182,1982,21.06986358
4,Forest,GLU182,1983,21.51119612
4,Forest,GLU182,1984,21.94162789
4,Forest,GLU182,1985,22.38709075
4,Forest,GLU182,1986,22.835693
4,Forest,GLU182,1987,23.30645845
4,Forest,GLU182,1988,23.71684984
4,Forest,GLU182,1989,24.11381424
4,Forest,GLU182,1990,24.51746431
4,Forest,GLU182,1991,24.94683238
4,Forest,GLU182,1992,25.47249422
4,Forest,GLU182,1993,26.10976195
4,Forest,GLU182,1994,26.70059591
4,Forest,GLU182,1995,27.22944207
4,Forest,GLU182,1996,27.70731065
4,Forest,GLU182,1997,28.07213499
4,Forest,GLU182,1998,29.03398441
4,Forest,GLU182,1999,29.99440183
4,Forest,GLU182,2000,30.96101145
4,Forest,GLU182,2001,31.9945968
4,Forest,GLU182,2002,33.04838105
4,Forest,GLU182,2003,33.37143047
4,Forest,GLU182,2004,33.85582518
4,Forest,GLU182,2005,34.24915937
4,Forest,GLU182,2006,34.73913269
4,Forest,GLU182,2007,35.15386325
4,Forest,GLU182,2008,35.66140994
4,Forest,GLU182,2009,35.98869693
4,Forest,GLU182,2010,36.69510787
4,Forest,GLU182,2011,37.02585214
4,Forest,GLU182,2012,37.57334924
4,Forest,GLU182,2013,38.0143777
4,Forest,GLU182,2014,38.29699153
4,Forest,GLU182,2015,38.49200396
4,Forest,GLU183,1971,35.49929152
4,Forest,GLU183,1972,35.52473282
4,Forest,GLU183,1973,35.76969939
4,Forest,GLU183,1974,35.99590053
4,Forest,GLU183,1975,36.64137946
4,Forest,GLU183,1976,37.51992589
4,Forest,GLU183,1977,38.45051018
4,Forest,GLU183,1978,39.27969064
4,Forest,GLU183,1979,40.19451215
4,Forest,GLU183,1980,41.18353113
4,Forest,GLU183,1981,42.14630604
4,Forest,GLU183,1982,43.13119073
4,Forest,GLU183,1983,44.01961385
4,Forest,GLU183,1984,44.88512262
4,Forest,GLU183,1985,45.78076955
4,Forest,GLU183,1986,46.68221347
4,Forest,GLU183,1987,47.62832428
4,Forest,GLU183,1988,48.45044277
4,Forest,GLU183,1989,49.24456933
4,Forest,GLU183,1990,50.05179158
4,Forest,GLU183,1991,50.91806909
4,Forest,GLU183,1992,51.98050118
4,Forest,GLU183,1993,53.27020982
4,Forest,GLU183,1994,54.46468372
4,Forest,GLU183,1995,55.5322593
4,Forest,GLU183,1996,56.49546324
4,Forest,GLU183,1997,57.22782961
4,Forest,GLU183,1998,59.17675336
4,Forest,GLU183,1999,61.12197734
4,Forest,GLU183,2000,63.07903733
4,Forest,GLU183,2001,65.14340184
4,Forest,GLU183,2002,67.32425066
4,Forest,GLU183,2003,68.02860195
4,Forest,GLU183,2004,68.9793734
4,Forest,GLU183,2005,69.88193339
4,Forest,GLU183,2006,70.78926657
4,Forest,GLU183,2007,71.71087432
4,Forest,GLU183,2008,72.66071513
4,Forest,GLU183,2009,73.62024929
4,Forest,GLU183,2010,74.82435541
4,Forest,GLU183,2011,75.85136186
4,Forest,GLU183,2012,76.90243274
4,Forest,GLU183,2013,77.79774087
4,Forest,GLU183,2014,78.45092221
4,Forest,GLU183,2015,78.89898099
4,Forest,GLU188,1971,33.7727171
4,Forest,GLU188,1972,33.77953426
4,Forest,GLU188,1973,33.99494439
4,Forest,GLU188,1974,34.19227373
4,Forest,GLU188,1975,34.78742905
4,Forest,GLU188,1976,35.60309511
4,Forest,GLU188,1977,36.46723518
4,Forest,GLU188,1978,37.23431958
4,Forest,GLU188,1979,38.08170987
4,Forest,GLU188,1980,38.99844189
4,Forest,GLU188,1981,39.88827602
4,Forest,GLU188,1982,40.79801114
4,Forest,GLU188,1983,41.61551618
4,Forest,GLU188,1984,42.41043282
4,Forest,GLU188,1985,43.23289583
4,Forest,GLU188,1986,44.05988348
4,Forest,GLU188,1987,44.92805201
4,Forest,GLU188,1988,45.67832144
4,Forest,GLU188,1989,46.40134233
4,Forest,GLU188,1990,47.1358516
4,Forest,GLU188,1991,47.92236132
4,Forest,GLU188,1992,48.89238008
4,Forest,GLU188,1993,50.07482474
4,Forest,GLU188,1994,51.16632329
4,Forest,GLU188,1995,52.13731259
4,Forest,GLU188,1996,53.00914838
4,Forest,GLU188,1997,53.66342192
4,Forest,GLU188,1998,55.45694424
4,Forest,GLU188,1999,57.24476675
4,Forest,GLU188,2000,59.0414377
4,Forest,GLU188,2001,60.88741251
4,Forest,GLU188,2002,62.81491795
4,Forest,GLU188,2003,63.45397571
4,Forest,GLU188,2004,64.27026137
4,Forest,GLU188,2005,65.01509129
4,Forest,GLU188,2006,65.80139938
4,Forest,GLU188,2007,66.69999723
4,Forest,GLU188,2008,67.44237961
4,Forest,GLU188,2009,68.3708206
4,Forest,GLU188,2010,69.67680701
4,Forest,GLU188,2011,70.76164732
4,Forest,GLU188,2012,71.83764708
4,Forest,GLU188,2013,72.96683992
4,Forest,GLU188,2014,73.65069423
4,Forest,GLU188,2015,74.36966531
4,Forest,GLU190,1971,2.754833761
4,Forest,GLU190,1972,2.758286393
4,Forest,GLU190,1973,2.778796441
4,Forest,GLU190,1974,2.797869635
4,Forest,GLU190,1975,2.849569915
4,Forest,GLU190,1976,2.919460639
4,Forest,GLU190,1977,2.993477455
4,Forest,GLU190,1978,3.059674716
4,Forest,GLU190,1979,3.132617405
4,Forest,GLU190,1980,3.211424032
4,Forest,GLU190,1981,3.280635861
4,Forest,GLU190,1982,3.351293935
4,Forest,GLU190,1983,3.414192281
4,Forest,GLU190,1984,3.475065096
4,Forest,GLU190,1985,3.538021724
4,Forest,GLU190,1986,3.60117158
4,Forest,GLU190,1987,3.66750508
4,Forest,GLU190,1988,3.724039625
4,Forest,GLU190,1989,3.778192415
4,Forest,GLU190,1990,3.833121598
4,Forest,GLU190,1991,3.890848903
4,Forest,GLU190,1992,3.963240244
4,Forest,GLU190,1993,4.052563785
4,Forest,GLU190,1994,4.134223602
4,Forest,GLU190,1995,4.205869993
4,Forest,GLU190,1996,4.269269716
4,Forest,GLU190,1997,4.314940337
4,Forest,GLU190,1998,4.451886978
4,Forest,GLU190,1999,4.587898835
4,Forest,GLU190,2000,4.724141455
4,Forest,GLU190,2001,4.863739988
4,Forest,GLU190,2002,4.852242298
4,Forest,GLU190,2003,4.911732787
4,Forest,GLU190,2004,4.947153762
4,Forest,GLU190,2005,4.996890006
4,Forest,GLU190,2006,5.055750342
4,Forest,GLU190,2007,5.098097924
4,Forest,GLU190,2008,5.174425821
4,Forest,GLU190,2009,5.216985776
4,Forest,GLU190,2010,5.072244245
4,Forest,GLU190,2011,5.185499865
4,Forest,GLU190,2012,5.2787506
4,Forest,GLU190,2013,5.281326912
4,Forest,GLU190,2014,5.321455524
4,Forest,GLU190,2015,5.369223385
4,Forest,GLU197,1971,5.303179884
4,Forest,GLU197,1972,5.310334139
4,Forest,GLU197,1973,5.350332146
4,Forest,GLU197,1974,5.387570804
4,Forest,GLU197,1975,5.487649024
4,Forest,GLU197,1976,5.622780335
4,Forest,GLU197,1977,5.765884725
4,Forest,GLU197,1978,5.893953169
4,Forest,GLU197,1979,6.035041031
4,Forest,GLU197,1980,6.187453659
4,Forest,GLU197,1981,6.334061613
4,Forest,GLU197,1982,6.484084217
4,Forest,GLU197,1983,6.619693821
4,Forest,GLU197,1984,6.751940529
4,Forest,GLU197,1985,6.888804227
4,Forest,GLU197,1986,7.026625366
4,Forest,GLU197,1987,7.171257367
4,Forest,GLU197,1988,7.297304167
4,Forest,GLU197,1989,7.419211937
4,Forest,GLU197,1990,7.543169026
4,Forest,GLU197,1991,7.675811451
4,Forest,GLU197,1992,7.838102593
4,Forest,GLU197,1993,8.034760694
4,Forest,GLU197,1994,8.217155992
4,Forest,GLU197,1995,8.380498334
4,Forest,GLU197,1996,8.528172569
4,Forest,GLU197,1997,8.641070226
4,Forest,GLU197,1998,8.93777045
4,Forest,GLU197,1999,9.234070991
4,Forest,GLU197,2000,9.532319075
4,Forest,GLU197,2001,9.838525478
4,Forest,GLU197,2002,10.17479846
4,Forest,GLU197,2003,10.31449417
4,Forest,GLU197,2004,10.44328845
4,Forest,GLU197,2005,10.56498481
4,Forest,GLU197,2006,10.68491683
4,Forest,GLU197,2007,10.82101604
4,Forest,GLU197,2008,10.9770111
4,Forest,GLU197,2009,11.1872216
4,Forest,GLU197,2010,11.41790951
4,Forest,GLU197,2011,11.60424857
4,Forest,GLU197,2012,11.80976848
4,Forest,GLU197,2013,12.06195523
4,Forest,GLU197,2014,12.20612966
4,Forest,GLU197,2015,12.32899401
4,Forest,GLU198,1971,0.223206011
4,Forest,GLU198,1972,0.226908536
4,Forest,GLU198,1973,0.232043367
4,Forest,GLU198,1974,0.237106673
4,Forest,GLU198,1975,0.245022103
4,Forest,GLU198,1976,0.25465177
4,Forest,GLU198,1977,0.264819084
4,Forest,GLU198,1978,0.274467757
4,Forest,GLU198,1979,0.284893266
4,Forest,GLU198,1980,0.29603938
4,Forest,GLU198,1981,0.302070424
4,Forest,GLU198,1982,0.308218245
4,Forest,GLU198,1983,0.31363659
4,Forest,GLU198,1984,0.318854002
4,Forest,GLU198,1985,0.324247652
4,Forest,GLU198,1986,0.329643704
4,Forest,GLU198,1987,0.335315408
4,Forest,GLU198,1988,0.340076059
4,Forest,GLU198,1989,0.344605305
4,Forest,GLU198,1990,0.349191546
4,Forest,GLU198,1991,0.353670218
4,Forest,GLU198,1992,0.359452331
4,Forest,GLU198,1993,0.366734074
4,Forest,GLU198,1994,0.373284124
4,Forest,GLU198,1995,0.378895235
4,Forest,GLU198,1996,0.383732123
4,Forest,GLU198,1997,0.386949313
4,Forest,GLU198,1998,0.398310287
4,Forest,GLU198,1999,0.409527108
4,Forest,GLU198,2000,0.420703759
4,Forest,GLU198,2001,0.439535465
4,Forest,GLU198,2002,0.454205809
4,Forest,GLU198,2003,0.459698623
4,Forest,GLU198,2004,0.476515155
4,Forest,GLU198,2005,0.48246562
4,Forest,GLU198,2006,0.493310042
4,Forest,GLU198,2007,0.493620006
4,Forest,GLU198,2008,0.500547381
4,Forest,GLU198,2009,0.497862714
4,Forest,GLU198,2010,0.500106684
4,Forest,GLU198,2011,0.509552925
4,Forest,GLU198,2012,0.526550081
4,Forest,GLU198,2013,0.541564321
4,Forest,GLU198,2014,0.551975673
4,Forest,GLU198,2015,0.570486043
4,Forest,GLU199,1971,0.151056196
4,Forest,GLU199,1972,0.151316367
4,Forest,GLU199,1973,0.15251289
4,Forest,GLU199,1974,0.153631556
4,Forest,GLU199,1975,0.156543584
4,Forest,GLU199,1976,0.160458028
4,Forest,GLU199,1977,0.164602928
4,Forest,GLU199,1978,0.168321436
4,Forest,GLU199,1979,0.172414584
4,Forest,GLU199,1980,0.176834352
4,Forest,GLU199,1981,0.180161006
4,Forest,GLU199,1982,0.183544342
4,Forest,GLU199,1983,0.186480749
4,Forest,GLU199,1984,0.189285901
4,Forest,GLU199,1985,0.192183795
4,Forest,GLU199,1986,0.195070947
4,Forest,GLU199,1987,0.198108668
4,Forest,GLU199,1988,0.200596058
4,Forest,GLU199,1989,0.202935859
4,Forest,GLU199,1990,0.205298189
4,Forest,GLU199,1991,0.207875357
4,Forest,GLU199,1992,0.211216524
4,Forest,GLU199,1993,0.215436286
4,Forest,GLU199,1994,0.219223462
4,Forest,GLU199,1995,0.222456696
4,Forest,GLU199,1996,0.225233099
4,Forest,GLU199,1997,0.227056912
4,Forest,GLU199,1998,0.233656367
4,Forest,GLU199,1999,0.24016684
4,Forest,GLU199,2000,0.246649307
4,Forest,GLU199,2001,0.254207223
4,Forest,GLU199,2002,0.262141394
4,Forest,GLU199,2003,0.264902937
4,Forest,GLU199,2004,0.267506561
4,Forest,GLU199,2005,0.270518294
4,Forest,GLU199,2006,0.274044033
4,Forest,GLU199,2007,0.277705468
4,Forest,GLU199,2008,0.281384752
4,Forest,GLU199,2009,0.286537883
4,Forest,GLU199,2010,0.292778633
4,Forest,GLU199,2011,0.297902537
4,Forest,GLU199,2012,0.303796339
4,Forest,GLU199,2013,0.309402335
4,Forest,GLU199,2014,0.313517577
4,Forest,GLU199,2015,0.317226982
5,Forest,GLU087,1971,0.582030867
5,Forest,GLU087,1972,0.587999381
5,Forest,GLU087,1973,0.594471995
5,Forest,GLU087,1974,0.602620109
5,Forest,GLU087,1975,0.610988887
5,Forest,GLU087,1976,0.619605606
5,Forest,GLU087,1977,0.632000236
5,Forest,GLU087,1978,0.645657104
5,Forest,GLU087,1979,0.659662837
5,Forest,GLU087,1980,0.673352265
5,Forest,GLU087,1981,0.688461512
5,Forest,GLU087,1982,0.704630613
5,Forest,GLU087,1983,0.719416058
5,Forest,GLU087,1984,0.734152154
5,Forest,GLU087,1985,0.749859583
5,Forest,GLU087,1986,0.763749417
5,Forest,GLU087,1987,0.777323886
5,Forest,GLU087,1988,0.793658326
5,Forest,GLU087,1989,0.808248498
5,Forest,GLU087,1990,0.825397869
5,Forest,GLU087,1991,0.8475163
5,Forest,GLU087,1992,0.873802644
5,Forest,GLU087,1993,0.903281436
5,Forest,GLU087,1994,0.93487697
5,Forest,GLU087,1995,0.962379013
5,Forest,GLU087,1996,0.983167706
5,Forest,GLU087,1997,0.998833639
5,Forest,GLU087,1998,1.011270193
5,Forest,GLU087,1999,1.022587021
5,Forest,GLU087,2000,1.034317226
5,Forest,GLU087,2001,1.049279009
5,Forest,GLU087,2002,1.065288049
5,Forest,GLU087,2003,1.081782977
5,Forest,GLU087,2004,1.102298529
5,Forest,GLU087,2005,1.12944386
5,Forest,GLU087,2006,1.138837629
5,Forest,GLU087,2007,1.154101878
5,Forest,GLU087,2008,1.157751713
5,Forest,GLU087,2009,1.171389115
5,Forest,GLU087,2010,1.186734807
5,Forest,GLU087,2011,1.206549653
5,Forest,GLU087,2012,1.225270214
5,Forest,GLU087,2013,1.240877308
5,Forest,GLU087,2014,1.247165451
5,Forest,GLU087,2015,1.242534126
5,Forest,GLU142,1971,22.58755052
5,Forest,GLU142,1972,22.74233851
5,Forest,GLU142,1973,22.91496776
5,Forest,GLU142,1974,23.15024003
5,Forest,GLU142,1975,23.39179804
5,Forest,GLU142,1976,23.64059465
5,Forest,GLU142,1977,24.03075237
5,Forest,GLU142,1978,24.46546059
5,Forest,GLU142,1979,24.90973098
5,Forest,GLU142,1980,25.33839377
5,Forest,GLU142,1981,25.72230481
5,Forest,GLU142,1982,26.13746367
5,Forest,GLU142,1983,26.49303627
5,Forest,GLU142,1984,26.83891714
5,Forest,GLU142,1985,27.21218868
5,Forest,GLU142,1986,27.5116103
5,Forest,GLU142,1987,27.79235594
5,Forest,GLU142,1988,28.16381278
5,Forest,GLU142,1989,28.46513436
5,Forest,GLU142,1990,28.84813287
5,Forest,GLU142,1991,29.40375675
5,Forest,GLU142,1992,30.09078305
5,Forest,GLU142,1993,30.87257837
5,Forest,GLU142,1994,31.71009775
5,Forest,GLU142,1995,32.39257539
5,Forest,GLU142,1996,32.83562892
5,Forest,GLU142,1997,33.09715994
5,Forest,GLU142,1998,33.24338758
5,Forest,GLU142,1999,33.3456133
5,Forest,GLU142,2000,33.45427397
5,Forest,GLU142,2001,33.59536375
5,Forest,GLU142,2002,33.46828866
5,Forest,GLU142,2003,33.57392463
5,Forest,GLU142,2004,32.74413044
5,Forest,GLU142,2005,32.58103689
5,Forest,GLU142,2006,32.69223592
5,Forest,GLU142,2007,33.67198323
5,Forest,GLU142,2008,33.97263736
5,Forest,GLU142,2009,34.84515557
5,Forest,GLU142,2010,33.80743748
5,Forest,GLU142,2011,33.93833769
5,Forest,GLU142,2012,34.08507976
5,Forest,GLU142,2013,33.87970697
5,Forest,GLU142,2014,33.27325417
5,Forest,GLU142,2015,33.13289022
5,Forest,GLU149,1971,5.508020844
5,Forest,GLU149,1972,5.561571559
5,Forest,GLU149,1973,5.619827098
5,Forest,GLU149,1974,5.693847836
5,Forest,GLU149,1975,5.769869894
