# File: GCAM_FoodWaste_Share_Pathway_SSP.csv
# Title: Share of food waste per food calorie supply projections by SSP
# Unit: Share
# Description: Base year data derived based on three food groups including animal  FruitsVeg  and other. Projection based on the relatioship with income with a ceiling. Half waste reduction by 2050 is produced
# Source: Derived based on AgMIP and FAO
# Column types: cciinn
# ----------
GCAM_commodity,scenario,GCAM_region_ID,year,WasteShare,HalfWaste2050
Poultry,gSSP3,3,2035,0.342080757,0.251011847
Poultry,gSSP3,3,2040,0.345657685,0.225870307
Poultry,gSSP3,3,2045,0.348608998,0.200728766
Poultry,gSSP3,3,2050,0.35117445,0.175587225
Poultry,gSSP3,3,2055,0.353765705,0.175587225
Poultry,gSSP3,3,2060,0.356518873,0.175587225
Poultry,gSSP3,3,2065,0.359406328,0.175587225
Poultry,gSSP3,3,2070,0.362260799,0.175587225
Poultry,gSSP3,3,2075,0.365017787,0.175587225
Poultry,gSSP3,3,2080,0.367610922,0.175587225
Poultry,gSSP3,3,2085,0.370040516,0.175587225
Poultry,gSSP3,3,2090,0.372382134,0.175587225
Poultry,gSSP3,3,2095,0.374677022,0.175587225
Poultry,gSSP3,3,2100,0.376936117,0.175587225
Poultry,gSSP4,3,2025,0.333044469,0.302501599
Poultry,gSSP4,3,2030,0.341114216,0.278566727
Poultry,gSSP4,3,2035,0.34828499,0.254631855
Poultry,gSSP4,3,2040,0.354634423,0.230696984
Poultry,gSSP4,3,2045,0.360352437,0.206762112
Poultry,gSSP4,3,2050,0.365654481,0.18282724
Poultry,gSSP4,3,2055,0.370850672,0.18282724
Poultry,gSSP4,3,2060,0.376043368,0.18282724
Poultry,gSSP4,3,2065,0.381103011,0.18282724
Poultry,gSSP4,3,2070,0.385846105,0.18282724
Poultry,gSSP4,3,2075,0.390279454,0.18282724
Poultry,gSSP4,3,2080,0.394497623,0.18282724
Poultry,gSSP4,3,2085,0.39854151,0.18282724
Poultry,gSSP4,3,2090,0.402480774,0.18282724
Poultry,gSSP4,3,2095,0.406331991,0.18282724
Poultry,gSSP4,3,2100,0.410033935,0.18282724
Poultry,gSSP5,3,2025,0.333639043,0.304138472
Poultry,gSSP5,3,2030,0.345507221,0.281840474
Poultry,gSSP5,3,2035,0.357238146,0.259542476
Poultry,gSSP5,3,2040,0.367756087,0.237244477
Poultry,gSSP5,3,2045,0.377069354,0.214946479
Poultry,gSSP5,3,2050,0.385296962,0.192648481
Poultry,gSSP5,3,2055,0.392845526,0.192648481
Poultry,gSSP5,3,2060,0.399949594,0.192648481
Poultry,gSSP5,3,2065,0.40661175,0.192648481
Poultry,gSSP5,3,2070,0.412681347,0.192648481
Poultry,gSSP5,3,2075,0.418240389,0.192648481
Poultry,gSSP5,3,2080,0.423482949,0.192648481
Poultry,gSSP5,3,2085,0.428500941,0.192648481
Poultry,gSSP5,3,2090,0.433375521,0.192648481
Poultry,gSSP5,3,2095,0.438130487,0.192648481
Poultry,gSSP5,3,2100,0.44276614,0.192648481
Poultry,gSSP1,4,2025,0.238356557,0.218782195
Poultry,gSSP1,4,2030,0.247848017,0.204323568
Poultry,gSSP1,4,2035,0.258286573,0.189864941
Poultry,gSSP1,4,2040,0.269562597,0.175406315
Poultry,gSSP1,4,2045,0.281277591,0.160947688
Poultry,gSSP1,4,2050,0.292978122,0.146489061
Poultry,gSSP1,4,2055,0.304253938,0.146489061
Poultry,gSSP1,4,2060,0.314889011,0.146489061
Poultry,gSSP1,4,2065,0.324735224,0.146489061
Poultry,gSSP1,4,2070,0.333753999,0.146489061
Poultry,gSSP1,4,2075,0.341944374,0.146489061
Poultry,gSSP1,4,2080,0.349453411,0.146489061
Poultry,gSSP1,4,2085,0.356327337,0.146489061
Poultry,gSSP1,4,2090,0.362620984,0.146489061
Poultry,gSSP1,4,2095,0.368403608,0.146489061
Poultry,gSSP1,4,2100,0.373700207,0.146489061
Poultry,gSSP2,4,2025,0.237395706,0.217006229
Poultry,gSSP2,4,2030,0.243344077,0.200771637
Poultry,gSSP2,4,2035,0.249101326,0.184537045
Poultry,gSSP2,4,2040,0.255775211,0.168302453
Poultry,gSSP2,4,2045,0.263400938,0.152067861
Poultry,gSSP2,4,2050,0.271666537,0.135833269
Poultry,gSSP2,4,2055,0.280306638,0.135833269
Poultry,gSSP2,4,2060,0.289065244,0.135833269
Poultry,gSSP2,4,2065,0.297768531,0.135833269
Poultry,gSSP2,4,2070,0.306299853,0.135833269
Poultry,gSSP2,4,2075,0.314580461,0.135833269
Poultry,gSSP2,4,2080,0.322564473,0.135833269
Poultry,gSSP2,4,2085,0.330228283,0.135833269
Poultry,gSSP2,4,2090,0.337593043,0.135833269
Poultry,gSSP2,4,2095,0.34464611,0.135833269
Poultry,gSSP2,4,2100,0.351388019,0.135833269
Poultry,gSSP3,4,2025,0.236434259,0.215297518
Poultry,gSSP3,4,2030,0.239765058,0.197354215
Poultry,gSSP3,4,2035,0.242010013,0.179410912
Poultry,gSSP3,4,2040,0.244449676,0.161467609
Poultry,gSSP3,4,2045,0.247491975,0.143524306
Poultry,gSSP3,4,2050,0.251162005,0.125581002
Poultry,gSSP3,4,2055,0.25535083,0.125581002
Poultry,gSSP3,4,2060,0.259878681,0.125581002
Poultry,gSSP3,4,2065,0.264606107,0.125581002
Poultry,gSSP3,4,2070,0.269385035,0.125581002
Poultry,gSSP3,4,2075,0.27410535,0.125581002
Poultry,gSSP3,4,2080,0.278687318,0.125581002
Poultry,gSSP3,4,2085,0.283107362,0.125581002
Poultry,gSSP3,4,2090,0.287384135,0.125581002
Poultry,gSSP3,4,2095,0.291511587,0.125581002
Poultry,gSSP3,4,2100,0.295516085,0.125581002
Poultry,gSSP4,4,2025,0.236511498,0.215221049
Poultry,gSSP4,4,2030,0.239880908,0.197201277
Poultry,gSSP4,4,2035,0.241984758,0.179181505
Poultry,gSSP4,4,2040,0.244176905,0.161161732
Poultry,gSSP4,4,2045,0.246901819,0.14314196
Poultry,gSSP4,4,2050,0.250244376,0.125122188
Poultry,gSSP4,4,2055,0.254135158,0.125122188
Poultry,gSSP4,4,2060,0.258407441,0.125122188
Poultry,gSSP4,4,2065,0.26291704,0.125122188
Poultry,gSSP4,4,2070,0.267522485,0.125122188
Poultry,gSSP4,4,2075,0.272118292,0.125122188
Poultry,gSSP4,4,2080,0.276609632,0.125122188
Poultry,gSSP4,4,2085,0.280969325,0.125122188
Poultry,gSSP4,4,2090,0.285200505,0.125122188
Poultry,gSSP4,4,2095,0.289311259,0.125122188
Poultry,gSSP4,4,2100,0.293325845,0.125122188
Poultry,gSSP5,4,2025,0.238750708,0.219754802
Poultry,gSSP5,4,2030,0.250928205,0.206268783
Poultry,gSSP5,4,2035,0.264335548,0.192782764
Poultry,gSSP5,4,2040,0.277940767,0.179296745
Poultry,gSSP5,4,2045,0.291464055,0.165810725
Poultry,gSSP5,4,2050,0.304649412,0.152324706
Poultry,gSSP5,4,2055,0.31720398,0.152324706
Poultry,gSSP5,4,2060,0.328985579,0.152324706
Poultry,gSSP5,4,2065,0.339889161,0.152324706
Poultry,gSSP5,4,2070,0.349910816,0.152324706
Poultry,gSSP5,4,2075,0.359079557,0.152324706
Poultry,gSSP5,4,2080,0.367570681,0.152324706
Poultry,gSSP5,4,2085,0.375438521,0.152324706
Poultry,gSSP5,4,2090,0.382746982,0.152324706
Poultry,gSSP5,4,2095,0.389569554,0.152324706
Poultry,gSSP5,4,2100,0.395930338,0.152324706
Poultry,gSSP1,5,2025,0.410527301,0.376143279
Poultry,gSSP1,5,2030,0.423521314,0.346682703
Poultry,gSSP1,5,2035,0.436824393,0.317222128
Poultry,gSSP1,5,2040,0.449844767,0.287761552
Poultry,gSSP1,5,2045,0.457680801,0.258300976
Poultry,gSSP1,5,2050,0.457680801,0.2288404
Poultry,gSSP1,5,2055,0.457680801,0.2288404
Poultry,gSSP1,5,2060,0.457680801,0.2288404
Poultry,gSSP1,5,2065,0.457680801,0.2288404
Poultry,gSSP1,5,2070,0.457680801,0.2288404
Poultry,gSSP1,5,2075,0.457680801,0.2288404
Poultry,gSSP1,5,2080,0.457680801,0.2288404
Poultry,gSSP1,5,2085,0.457680801,0.2288404
Poultry,gSSP1,5,2090,0.457680801,0.2288404
Poultry,gSSP1,5,2095,0.457680801,0.2288404
Poultry,gSSP1,5,2100,0.457680801,0.2288404
Poultry,gSSP2,5,2025,0.409621821,0.375887003
Poultry,gSSP2,5,2030,0.418835264,0.346170151
Poultry,gSSP2,5,2035,0.427671612,0.316453299
Poultry,gSSP2,5,2040,0.436598244,0.286736447
Poultry,gSSP2,5,2045,0.445600767,0.257019595
Poultry,gSSP2,5,2050,0.454605487,0.227302743
Poultry,gSSP2,5,2055,0.457680801,0.227302743
Poultry,gSSP2,5,2060,0.457680801,0.227302743
Poultry,gSSP2,5,2065,0.457680801,0.227302743
Poultry,gSSP2,5,2070,0.457680801,0.227302743
Poultry,gSSP2,5,2075,0.457680801,0.227302743
Poultry,gSSP2,5,2080,0.457680801,0.227302743
Poultry,gSSP2,5,2085,0.457680801,0.227302743
Poultry,gSSP2,5,2090,0.457680801,0.227302743
Poultry,gSSP2,5,2095,0.457680801,0.227302743
Poultry,gSSP2,5,2100,0.457680801,0.227302743
Poultry,gSSP3,5,2025,0.408664009,0.374052188
Poultry,gSSP3,5,2030,0.414692519,0.34250052
Poultry,gSSP3,5,2035,0.419559555,0.310948853
Poultry,gSSP3,5,2040,0.424053305,0.279397186
Poultry,gSSP3,5,2045,0.428345049,0.247845519
Poultry,gSSP3,5,2050,0.432587703,0.216293851
Poultry,gSSP3,5,2055,0.437012666,0.216293851
Poultry,gSSP3,5,2060,0.441620482,0.216293851
Poultry,gSSP3,5,2065,0.446331725,0.216293851
Poultry,gSSP3,5,2070,0.451098131,0.216293851
Poultry,gSSP3,5,2075,0.455855526,0.216293851
Poultry,gSSP3,5,2080,0.457680801,0.216293851
Poultry,gSSP3,5,2085,0.457680801,0.216293851
Poultry,gSSP3,5,2090,0.457680801,0.216293851
Poultry,gSSP3,5,2095,0.457680801,0.216293851
Poultry,gSSP3,5,2100,0.457680801,0.216293851
Poultry,gSSP4,5,2025,0.408637781,0.373622731
Poultry,gSSP4,5,2030,0.414066004,0.341641608
Poultry,gSSP4,5,2035,0.417921766,0.309660484
Poultry,gSSP4,5,2040,0.421290378,0.27767936
Poultry,gSSP4,5,2045,0.424398166,0.245698236
Poultry,gSSP4,5,2050,0.427434225,0.213717113
Poultry,gSSP4,5,2055,0.43064115,0.213717113
Poultry,gSSP4,5,2060,0.434014333,0.213717113
Poultry,gSSP4,5,2065,0.437463696,0.213717113
Poultry,gSSP4,5,2070,0.440977569,0.213717113
Poultry,gSSP4,5,2075,0.444514725,0.213717113
Poultry,gSSP4,5,2080,0.448010478,0.213717113
Poultry,gSSP4,5,2085,0.451422248,0.213717113
Poultry,gSSP4,5,2090,0.454756917,0.213717113
Poultry,gSSP4,5,2095,0.457680801,0.213717113
Poultry,gSSP4,5,2100,0.457680801,0.213717113
Poultry,gSSP5,5,2025,0.410789712,0.376143279
Poultry,gSSP5,5,2030,0.426115448,0.346682703
Poultry,gSSP5,5,2035,0.442171402,0.317222128
Poultry,gSSP5,5,2040,0.457336876,0.287761552
Poultry,gSSP5,5,2045,0.457680801,0.258300976
Poultry,gSSP5,5,2050,0.457680801,0.2288404
Poultry,gSSP5,5,2055,0.457680801,0.2288404
Poultry,gSSP5,5,2060,0.457680801,0.2288404
Poultry,gSSP5,5,2065,0.457680801,0.2288404
Poultry,gSSP5,5,2070,0.457680801,0.2288404
Poultry,gSSP5,5,2075,0.457680801,0.2288404
Poultry,gSSP5,5,2080,0.457680801,0.2288404
Poultry,gSSP5,5,2085,0.457680801,0.2288404
Poultry,gSSP5,5,2090,0.457680801,0.2288404
Poultry,gSSP5,5,2095,0.457680801,0.2288404
Poultry,gSSP5,5,2100,0.457680801,0.2288404
Poultry,gSSP1,6,2025,0.300703627,0.27459625
Poultry,gSSP1,6,2030,0.304210033,0.251419405
Poultry,gSSP1,6,2035,0.307828365,0.228242559
Poultry,gSSP1,6,2040,0.311293307,0.205065713
Poultry,gSSP1,6,2045,0.314578246,0.181888868
Poultry,gSSP1,6,2050,0.317424044,0.158712022
Poultry,gSSP1,6,2055,0.320032463,0.158712022
Poultry,gSSP1,6,2060,0.322695981,0.158712022
Poultry,gSSP1,6,2065,0.325449619,0.158712022
Poultry,gSSP1,6,2070,0.328193938,0.158712022
Poultry,gSSP1,6,2075,0.330784092,0.158712022
Poultry,gSSP1,6,2080,0.333334522,0.158712022
Poultry,gSSP1,6,2085,0.335855187,0.158712022
Poultry,gSSP1,6,2090,0.338394272,0.158712022
Poultry,gSSP1,6,2095,0.340975666,0.158712022
Poultry,gSSP1,6,2100,0.343562446,0.158712022
Poultry,gSSP2,6,2025,0.30067679,0.274193343
Poultry,gSSP2,6,2030,0.303256118,0.25061359
Poultry,gSSP2,6,2035,0.30562911,0.227033837
Poultry,gSSP2,6,2040,0.30799219,0.203454084
Poultry,gSSP2,6,2045,0.310393539,0.179874331
Poultry,gSSP2,6,2050,0.312589155,0.156294578
Poultry,gSSP2,6,2055,0.314723217,0.156294578
Poultry,gSSP2,6,2060,0.317060953,0.156294578
Poultry,gSSP2,6,2065,0.319592405,0.156294578
Poultry,gSSP2,6,2070,0.322195011,0.156294578
Poultry,gSSP2,6,2075,0.324722069,0.156294578
Poultry,gSSP2,6,2080,0.327216122,0.156294578
Poultry,gSSP2,6,2085,0.329663826,0.156294578
Poultry,gSSP2,6,2090,0.332146217,0.156294578
Poultry,gSSP2,6,2095,0.334728927,0.156294578
Poultry,gSSP2,6,2100,0.337391881,0.156294578
Poultry,gSSP3,6,2025,0.301712681,0.273984634
Poultry,gSSP3,6,2030,0.304022087,0.250196171
Poultry,gSSP3,6,2035,0.305866322,0.226407709
Poultry,gSSP3,6,2040,0.307457876,0.202619246
Poultry,gSSP3,6,2045,0.308925342,0.178830784
Poultry,gSSP3,6,2050,0.310084642,0.155042321
Poultry,gSSP3,6,2055,0.311142569,0.155042321
Poultry,gSSP3,6,2060,0.312454077,0.155042321
Poultry,gSSP3,6,2065,0.313981554,0.155042321
Poultry,gSSP3,6,2070,0.315550346,0.155042321
Poultry,gSSP3,6,2075,0.31698935,0.155042321
Poultry,gSSP3,6,2080,0.318430528,0.155042321
Poultry,gSSP3,6,2085,0.319884247,0.155042321
Poultry,gSSP3,6,2090,0.321461834,0.155042321
Poultry,gSSP3,6,2095,0.323207846,0.155042321
Poultry,gSSP3,6,2100,0.325036497,0.155042321
Poultry,gSSP4,6,2025,0.301000529,0.274742346
Poultry,gSSP4,6,2030,0.304746602,0.251711596
Poultry,gSSP4,6,2035,0.308614916,0.228680846
Poultry,gSSP4,6,2040,0.312341478,0.205650096
Poultry,gSSP4,6,2045,0.315939043,0.182619346
Poultry,gSSP4,6,2050,0.319177192,0.159588596
Poultry,gSSP4,6,2055,0.322188437,0.159588596
Poultry,gSSP4,6,2060,0.325290062,0.159588596
Poultry,gSSP4,6,2065,0.328456001,0.159588596
Poultry,gSSP4,6,2070,0.331555399,0.159588596
Poultry,gSSP4,6,2075,0.33446301,0.159588596
Poultry,gSSP4,6,2080,0.337300007,0.159588596
Poultry,gSSP4,6,2085,0.340048661,0.159588596
Poultry,gSSP4,6,2090,0.342802096,0.159588596
Poultry,gSSP4,6,2095,0.345633354,0.159588596
Poultry,gSSP4,6,2100,0.348480232,0.159588596
Poultry,gSSP5,6,2025,0.299851699,0.275010669
Poultry,gSSP5,6,2030,0.30434509,0.252248242
Poultry,gSSP5,6,2035,0.309232608,0.229485816
Poultry,gSSP5,6,2040,0.313937026,0.206723389
Poultry,gSSP5,6,2045,0.318404425,0.183960962
Poultry,gSSP5,6,2050,0.32239707,0.161198535
Poultry,gSSP5,6,2055,0.326165882,0.161198535
Poultry,gSSP5,6,2060,0.33001152,0.161198535
Poultry,gSSP5,6,2065,0.334014726,0.161198535
Poultry,gSSP5,6,2070,0.3381063,0.161198535
Poultry,gSSP5,6,2075,0.342128952,0.161198535
Poultry,gSSP5,6,2080,0.346071997,0.161198535
Poultry,gSSP5,6,2085,0.349967286,0.161198535
Poultry,gSSP5,6,2090,0.353860225,0.161198535
Poultry,gSSP5,6,2095,0.357776106,0.161198535
Poultry,gSSP5,6,2100,0.361719156,0.161198535
Poultry,gSSP1,7,2025,0.366853417,0.335401833
Poultry,gSSP1,7,2030,0.373964079,0.308336329
Poultry,gSSP1,7,2035,0.381184224,0.281270824
Poultry,gSSP1,7,2040,0.388095441,0.25420532
Poultry,gSSP1,7,2045,0.394435052,0.227139816
Poultry,gSSP1,7,2050,0.400148624,0.200074312
Poultry,gSSP1,7,2055,0.40543232,0.200074312
Poultry,gSSP1,7,2060,0.410344516,0.200074312
Poultry,gSSP1,7,2065,0.414778341,0.200074312
Poultry,gSSP1,7,2070,0.418819816,0.200074312
Poultry,gSSP1,7,2075,0.422679026,0.200074312
Poultry,gSSP1,7,2080,0.426339003,0.200074312
Poultry,gSSP1,7,2085,0.429823138,0.200074312
Poultry,gSSP1,7,2090,0.433252534,0.200074312
Poultry,gSSP1,7,2095,0.436648534,0.200074312
Poultry,gSSP1,7,2100,0.439972829,0.200074312
Poultry,gSSP2,7,2025,0.366288324,0.334282856
Poultry,gSSP2,7,2030,0.371031229,0.306098375
Poultry,gSSP2,7,2035,0.375171172,0.277913895
Poultry,gSSP2,7,2040,0.379182446,0.249729414
Poultry,gSSP2,7,2045,0.383028435,0.221544933
Poultry,gSSP2,7,2050,0.386720906,0.193360453
Poultry,gSSP2,7,2055,0.390456704,0.193360453
Poultry,gSSP2,7,2060,0.394190663,0.193360453
Poultry,gSSP2,7,2065,0.397814727,0.193360453
Poultry,gSSP2,7,2070,0.401403085,0.193360453
Poultry,gSSP2,7,2075,0.40507212,0.193360453
Poultry,gSSP2,7,2080,0.408676796,0.193360453
Poultry,gSSP2,7,2085,0.412216458,0.193360453
Poultry,gSSP2,7,2090,0.415708108,0.193360453
Poultry,gSSP2,7,2095,0.419176326,0.193360453
Poultry,gSSP2,7,2100,0.422613785,0.193360453
Poultry,gSSP3,7,2025,0.365720721,0.333073434
Poultry,gSSP3,7,2030,0.368468346,0.303679532
Poultry,gSSP3,7,2035,0.369984692,0.274285629
Poultry,gSSP3,7,2040,0.371096377,0.244891727
Poultry,gSSP3,7,2045,0.371815602,0.215497824
Poultry,gSSP3,7,2050,0.372207843,0.186103922
Poultry,gSSP3,7,2055,0.372593702,0.186103922
Poultry,gSSP3,7,2060,0.373007207,0.186103922
Poultry,gSSP3,7,2065,0.373349047,0.186103922
Poultry,gSSP3,7,2070,0.37367088,0.186103922
Poultry,gSSP3,7,2075,0.374044502,0.186103922
Poultry,gSSP3,7,2080,0.374258492,0.186103922
Poultry,gSSP3,7,2085,0.374283834,0.186103922
Poultry,gSSP3,7,2090,0.374178793,0.186103922
Poultry,gSSP3,7,2095,0.37397844,0.186103922
Poultry,gSSP3,7,2100,0.373707344,0.186103922
Poultry,gSSP4,7,2025,0.366544132,0.334408916
Poultry,gSSP4,7,2030,0.371525252,0.306350495
Poultry,gSSP4,7,2035,0.375982991,0.278292074
Poultry,gSSP4,7,2040,0.380280518,0.250233652
Poultry,gSSP4,7,2045,0.384351439,0.222175231
Poultry,gSSP4,7,2050,0.388233621,0.19411681
Poultry,gSSP4,7,2055,0.39216787,0.19411681
Poultry,gSSP4,7,2060,0.396162713,0.19411681
Poultry,gSSP4,7,2065,0.400017428,0.19411681
Poultry,gSSP4,7,2070,0.403788657,0.19411681
Poultry,gSSP4,7,2075,0.407639472,0.19411681
Poultry,gSSP4,7,2080,0.411472953,0.19411681
Poultry,gSSP4,7,2085,0.415275501,0.19411681
Poultry,gSSP4,7,2090,0.419093796,0.19411681
Poultry,gSSP4,7,2095,0.422973639,0.19411681
Poultry,gSSP4,7,2100,0.426876014,0.19411681
Poultry,gSSP5,7,2025,0.367059197,0.336119222
Poultry,gSSP5,7,2030,0.375881775,0.309771107
Poultry,gSSP5,7,2035,0.385102761,0.283422993
Poultry,gSSP5,7,2040,0.393748618,0.257074878
Poultry,gSSP5,7,2045,0.401632807,0.230726763
Poultry,gSSP5,7,2050,0.408757296,0.204378648
Poultry,gSSP5,7,2055,0.415377253,0.204378648
Poultry,gSSP5,7,2060,0.42159035,0.204378648
Poultry,gSSP5,7,2065,0.427302445,0.204378648
Poultry,gSSP5,7,2070,0.432601958,0.204378648
Poultry,gSSP5,7,2075,0.437720961,0.204378648
Poultry,gSSP5,7,2080,0.44265706,0.204378648
Poultry,gSSP5,7,2085,0.44744174,0.204378648
Poultry,gSSP5,7,2090,0.45219796,0.204378648
Poultry,gSSP5,7,2095,0.456947679,0.204378648
Poultry,gSSP5,7,2100,0.457680801,0.204378648
Poultry,gSSP1,8,2025,0.390004666,0.357259986
Poultry,gSSP1,8,2030,0.391817893,0.325936533
Poultry,gSSP1,8,2035,0.39415336,0.29461308
Poultry,gSSP1,8,2040,0.396647037,0.263289627
Poultry,gSSP1,8,2045,0.399071746,0.231966175
Poultry,gSSP1,8,2050,0.401285444,0.200642722
Poultry,gSSP1,8,2055,0.403396441,0.200642722
Poultry,gSSP1,8,2060,0.40564933,0.200642722
Poultry,gSSP1,8,2065,0.408164737,0.200642722
Poultry,gSSP1,8,2070,0.410829038,0.200642722
Poultry,gSSP1,8,2075,0.413454515,0.200642722
Poultry,gSSP1,8,2080,0.416065513,0.200642722
Poultry,gSSP1,8,2085,0.418675889,0.200642722
Poultry,gSSP1,8,2090,0.421320895,0.200642722
Poultry,gSSP1,8,2095,0.424024389,0.200642722
Poultry,gSSP1,8,2100,0.426763136,0.200642722
Poultry,gSSP2,8,2025,0.390191551,0.357302615
Poultry,gSSP2,8,2030,0.392445993,0.326021792
Poultry,gSSP2,8,2035,0.39493958,0.294740969
Poultry,gSSP2,8,2040,0.397462207,0.263460146
Poultry,gSSP2,8,2045,0.399777258,0.232179322
Poultry,gSSP2,8,2050,0.401796998,0.200898499
Poultry,gSSP2,8,2055,0.403680466,0.200898499
Poultry,gSSP2,8,2060,0.405694916,0.200898499
Poultry,gSSP2,8,2065,0.408000726,0.200898499
Poultry,gSSP2,8,2070,0.410475871,0.200898499
Poultry,gSSP2,8,2075,0.412960629,0.200898499
Poultry,gSSP2,8,2080,0.415469173,0.200898499
Poultry,gSSP2,8,2085,0.417964478,0.200898499
Poultry,gSSP2,8,2090,0.420488619,0.200898499
Poultry,gSSP2,8,2095,0.423130191,0.200898499
Poultry,gSSP2,8,2100,0.425896075,0.200898499
Poultry,gSSP3,8,2025,0.391231913,0.357706331
Poultry,gSSP3,8,2030,0.393753807,0.326829224
Poultry,gSSP3,8,2035,0.396910089,0.295952117
Poultry,gSSP3,8,2040,0.400430156,0.265075009
Poultry,gSSP3,8,2045,0.403777602,0.234197902
Poultry,gSSP3,8,2050,0.40664159,0.203320795
Poultry,gSSP3,8,2055,0.409060642,0.203320795
Poultry,gSSP3,8,2060,0.411323043,0.203320795
Poultry,gSSP3,8,2065,0.41362765,0.203320795
Poultry,gSSP3,8,2070,0.41587137,0.203320795
Poultry,gSSP3,8,2075,0.417957311,0.203320795
Poultry,gSSP3,8,2080,0.420004959,0.203320795
Poultry,gSSP3,8,2085,0.422021728,0.203320795
Poultry,gSSP3,8,2090,0.424100207,0.203320795
Poultry,gSSP3,8,2095,0.426292952,0.203320795
Poultry,gSSP3,8,2100,0.428549298,0.203320795
Poultry,gSSP4,8,2025,0.390442136,0.357588957
Poultry,gSSP4,8,2030,0.393169903,0.326594476
Poultry,gSSP4,8,2035,0.396452064,0.295599995
Poultry,gSSP4,8,2040,0.399688275,0.264605514
Poultry,gSSP4,8,2045,0.402631707,0.233611033
Poultry,gSSP4,8,2050,0.405233103,0.202616552
Poultry,gSSP4,8,2055,0.407649967,0.202616552
Poultry,gSSP4,8,2060,0.410180395,0.202616552
Poultry,gSSP4,8,2065,0.412958032,0.202616552
Poultry,gSSP4,8,2070,0.415821423,0.202616552
Poultry,gSSP4,8,2075,0.418605386,0.202616552
Poultry,gSSP4,8,2080,0.421411007,0.202616552
Poultry,gSSP4,8,2085,0.424182527,0.202616552
Poultry,gSSP4,8,2090,0.426965224,0.202616552
Poultry,gSSP4,8,2095,0.429848179,0.202616552
Poultry,gSSP4,8,2100,0.432790868,0.202616552
Poultry,gSSP5,8,2025,0.389273504,0.358099011
Poultry,gSSP5,8,2030,0.392975585,0.327614584
Poultry,gSSP5,8,2035,0.397830062,0.297130157
Poultry,gSSP5,8,2040,0.40279063,0.266645731
Poultry,gSSP5,8,2045,0.407371685,0.236161304
Poultry,gSSP5,8,2050,0.411353754,0.205676877
Poultry,gSSP5,8,2055,0.414925675,0.205676877
Poultry,gSSP5,8,2060,0.418405678,0.205676877
Poultry,gSSP5,8,2065,0.422018621,0.205676877
Poultry,gSSP5,8,2070,0.425764748,0.205676877
Poultry,gSSP5,8,2075,0.429511546,0.205676877
Poultry,gSSP5,8,2080,0.433201118,0.205676877
Poultry,gSSP5,8,2085,0.436881959,0.205676877
Poultry,gSSP5,8,2090,0.440595548,0.205676877
Poultry,gSSP5,8,2095,0.444371789,0.205676877
Poultry,gSSP5,8,2100,0.448225483,0.205676877
Poultry,gSSP1,9,2025,0.261599181,0.238372927
Poultry,gSSP1,9,2030,0.270078579,0.221028411
Poultry,gSSP1,9,2035,0.278880372,0.203683895
Poultry,gSSP1,9,2040,0.287480393,0.186339379
Poultry,gSSP1,9,2045,0.295682589,0.168994862
Poultry,gSSP1,9,2050,0.303300693,0.151650346
Poultry,gSSP1,9,2055,0.310369892,0.151650346
Poultry,gSSP1,9,2060,0.316917205,0.151650346
Poultry,gSSP1,9,2065,0.322937265,0.151650346
Poultry,gSSP1,9,2070,0.328444009,0.151650346
Poultry,gSSP1,9,2075,0.333508657,0.151650346
Poultry,gSSP1,9,2080,0.338338146,0.151650346
Poultry,gSSP1,9,2085,0.342928438,0.151650346
Poultry,gSSP1,9,2090,0.347298492,0.151650346
Poultry,gSSP1,9,2095,0.35151118,0.151650346
Poultry,gSSP1,9,2100,0.355555896,0.151650346
Poultry,gSSP2,9,2025,0.260857674,0.237304824
Poultry,gSSP2,9,2030,0.26684863,0.218892205
Poultry,gSSP2,9,2035,0.272664443,0.200479586
Poultry,gSSP2,9,2040,0.278588017,0.182066967
Poultry,gSSP2,9,2045,0.284560945,0.163654348
Poultry,gSSP2,9,2050,0.290483458,0.145241729
Poultry,gSSP2,9,2055,0.296352395,0.145241729
Poultry,gSSP2,9,2060,0.302169044,0.145241729
Poultry,gSSP2,9,2065,0.30788445,0.145241729
Poultry,gSSP2,9,2070,0.313482658,0.145241729
Poultry,gSSP2,9,2075,0.318962842,0.145241729
Poultry,gSSP2,9,2080,0.324315224,0.145241729
Poultry,gSSP2,9,2085,0.329537196,0.145241729
Poultry,gSSP2,9,2090,0.334598258,0.145241729
Poultry,gSSP2,9,2095,0.339488746,0.145241729
Poultry,gSSP2,9,2100,0.344194496,0.145241729
Poultry,gSSP3,9,2025,0.259604504,0.235895577
Poultry,gSSP3,9,2030,0.262972823,0.216073711
Poultry,gSSP3,9,2035,0.265704977,0.196251845
Poultry,gSSP3,9,2040,0.268392972,0.176429979
Poultry,gSSP3,9,2045,0.271030998,0.156608113
Poultry,gSSP3,9,2050,0.273572494,0.136786247
Poultry,gSSP3,9,2055,0.276110445,0.136786247
Poultry,gSSP3,9,2060,0.278707647,0.136786247
Poultry,gSSP3,9,2065,0.281383752,0.136786247
Poultry,gSSP3,9,2070,0.284136146,0.136786247
Poultry,gSSP3,9,2075,0.286934017,0.136786247
Poultry,gSSP3,9,2080,0.289694518,0.136786247
Poultry,gSSP3,9,2085,0.292368715,0.136786247
Poultry,gSSP3,9,2090,0.294987164,0.136786247
