# File: EDGAR_all_F_gases.csv
# Title: EDGAR F gases trend
# Units: Kt
# Source: EDGAR GHG_2024 https://edgar.jrc.ec.europa.eu/dataset_ghg2024
# Comments: EDGAR inventory of F gases compounds c-C4F8, C2F6, C3F8, C4F10, C5F12, C6F14, CF4, HCFC-141b, HCFC-142b, HFC-125, HFC-134, HFC-134a, HFC-143, HFC-143a, HFC-152a, HFC-227ea, HFC-23, HFC-236fa, HFC-245fa, HFC-32, HFC-365mfc, HFC-41, HFC-43-10-mee, NF3, SF6
# Column types: ccccccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn 
# ----------
IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_1996_for_standard_report,ipcc_code_1996_for_standard_report_name,Substance,fossil_bio,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Non-Annex_I,Rest South America,ARG,Argentina,2F9,Other F-gas use,C3F8,fossil,0.000002,0.000002,0.000002,0.0000025,0.0000025,0.0000025,0.0000025,0.0000025,0.000003,0.000003,0.000003,0.000003,0.000003,0.0000035,0.0000035,0.0000035,0.0000037,3.83E-06,3.96E-06,3.96E-06,3.96E-06,3.96E-06,3.96E-06,3.96E-06,3.96E-06,3.96E-06,3.96E-06,3.96E-06,3.96E-06,3.96E-06,3.96E-06,3.96E-06,3.96E-06,3.96E-06
Non-Annex_I,Rest South America,ARG,Argentina,2F9,Other F-gas use,C4F10,fossil,0.0000045,0.0000045,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.0000055,0.0000055,0.0000055,0.0000055,0.0000055,0.0000055,0.0000055,0.000006,5.83E-06,0.000005905,0.000005976,0.000005976,0.000005976,0.000005976,0.000005976,0.000005976,0.000005976,0.000005976,0.000005976,0.000005976,0.000005976,0.000005976,0.000005976,0.000005976,0.000005976,0.000005976
Non-Annex_I,Rest South America,ARG,Argentina,2C,Production of metals,CF4,fossil,0.243444,0.244446,0.02907,0.0324127,0.0329405,0.012982,0.0130154,0.013101,0.0298648,0.0144476,0.0183276,0.0145832,0.0137282,0.0163159,0.013606,0.00812145,0.011112,0.0204921,0.0157192,0.0123597,0.0124953,0.0130293,0.01073,0.00999943,0.0092971,0.0107597,0.00892492,0.00910121,0.00919319,0.008271973,0.006502501,0.00633141,0.00616482,0.005462436
Non-Annex_I,Rest South America,ARG,Argentina,2F1a,Commerical refrigeration,HFC-125,fossil,0,0,0,0,0,0,0,0,0.001333561,0.029303229,0.080265855,0.137021187,0.196426822,0.257010751,0.330755969,0.410249387,0.423199842,0.404641912,0.40576064,0.418115966,0.37083848,0.357753914,0.367375693,0.385017045,0.402658397,0.420299749,0.465953657,0.509260931,0.559429941,0.605806672,0.652424343,0.700145481,0.747050661,0.79413199
Non-Annex_I,Rest South America,ARG,Argentina,2F1a,Commerical refrigeration,HFC-134a,fossil,0.002177222,0.008779497,0.011681895,0.014562904,0.049390608,0.084218313,0.119046017,0.153873721,0.188701426,0.22352913,0.511116353,0.704946305,0.855476685,1.026965415,1.222338518,1.454768609,1.485499921,1.516231233,1.546962545,1.577693856,1.608425168,1.63915648,1.669887792,1.700619104,1.9763107,2.357257173,2.766892348,3.117920067,3.565519882,3.968274118,4.368734708,4.785672922,5.192390602,5.60042943
Non-Annex_I,Rest South America,ARG,Argentina,2F1a,Commerical refrigeration,HFC-143a,fossil,0,0,0,0.001619407,0.004071509,0.009459698,0.020015983,0.031326089,0.04734341,0.066778998,0.088239472,0.107902365,0.130347777,0.154954931,0.175364883,0.215194769,0.236466968,0.249174893,0.264986231,0.269476037,0.264979641,0.273973129,0.282966616,0.291960104,0.300953592,0.30994708,0.361733381,0.42256752,0.497400308,0.559884717,0.625935163,0.693724377,0.759165733,0.825592739
Non-Annex_I,Rest South America,ARG,Argentina,2F4,Aerosols,HFC-152a,fossil,0.000492901,0.054036248,0.106250169,0.15561016,0.214561877,0.272882371,0.331054634,0.384923583,0.445814729,0.501803826,0.539004494,0.50811358,0.541988951,0.573525744,0.568363514,0.51578341,0.611930231,0.708077052,0.804223873,0.900370694,0.977567492,0.995341522,0.956719414,0.985104045,0.994212386,0.989800571,0.987780217,1.055343161,1.103493713,1.141391427,1.192595164,1.238345831,1.283296537,1.330598241
Non-Annex_I,Rest South America,ARG,Argentina,2F4,Aerosols,HFC-227ea,fossil,0,0,0,0,0,0.000633932,0.002646924,0.005352871,0.010525195,0.016273804,0.025113183,0.034365951,0.044410307,0.05505829,0.064787871,0.066143825,0.072619143,0.075776406,0.076328979,0.078363917,0.080763399,0.079766101,0.078322867,0.081696653,0.085804454,0.089070896,0.093143169,0.096223538,0.100888711,0.104827983,0.108722921,0.112889381,0.116889605,0.120910146
Non-Annex_I,Rest South America,ARG,Argentina,2E,Production of halocarbons and SF6,HFC-23,fossil,0,0,0,0.0054,0.0063,0,0,0,0,0,0.0034,0.0032,0.0175,0.0318,0.0461,0.0603,0.0746,0,0,0,0,0,0,0.0293,0.0686,0.0734,0.0734,0.0734,0.0734,0.0734,0.0734,0.0734,0.0734,0.0734
Non-Annex_I,Rest South America,ARG,Argentina,2F2a,Closed cell foam,HFC-245fa,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0.000354206,0.040471032,0.036987151,0.039239867,0.078918641,0.11056019,0.164972946,0.2083899,0.23991341,0.252877751,0.265837737,0.259006584,0.275584249,0.300778593,0.310735087,0.342426495,0.362152942,0.382611058,0.406569715,0.427950789,0.449883405,0.47230752
Non-Annex_I,Rest South America,ARG,Argentina,2F1a,Commerical refrigeration,HFC-32,fossil,0,0,0,0,0,0,0,0,0,0.010963296,0.021926592,0.032887912,0.043848408,0.054808442,0.065767981,0.072449143,0.057740059,0.058648038,0.059556018,0.060463997,0.124338962,0.096374468,0.071917137,0.070025774,0.093383941,0.118351108,0.118351108,0.118351108,0.118351108,0.118351108,0.118351108,0.118351108,0.118351108,0.118351108
Non-Annex_I,Rest South America,ARG,Argentina,2F2a,Closed cell foam,HFC-365mfc,fossil,0,0,0,0,0,0,0,0,0,0.001522021,0.003044042,0.004566062,0.006088083,0.007610104,0.008626836,0.009724828,0.02443139,0.037318597,0.057771757,0.07707178,0.090900081,0.095468129,0.104476057,0.109845394,0.111766961,0.109532595,0.112831153,0.118983327,0.128853805,0.135294208,0.142781893,0.150714749,0.15800173,0.165570904
Non-Annex_I,Rest South America,ARG,Argentina,2F8,Electrical Equipment,SF6,fossil,3.01E-05,3.01E-05,3.01E-05,3.01E-05,2.80E-05,0.000529289,0.001030544,0.001531799,0.001717573,0.001903347,0.002089121,0.001887364,0.001685607,0.001483849,0.001282092,0.001080335,0.000878577,0.00067682,0.000475063,0.000273305,7.15E-05,0.000935774,0.0018,0.00186506,0.00193012,0.001995181,0.002060241,0.002121168,0.002182095,0.0022444,0.002306704,0.002369795,0.002434611,0.002498014
Non-Annex_I,Rest South America,ARG,Argentina,2F9,Other F-gas use,SF6,fossil,0.00003,0.00003,0.00003,0.00003,0.00003,0.00003,0.00003,0.00003,0.00003,0.00003,0.00003,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00005,0.00005,0.00005,0.00005,0.00005,0.00005,0.00005,0.00005,0.00005,0.00005
Non-Annex_I,Russia +,ARM,Armenia,2C,Production of metals,C2F6,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
Non-Annex_I,Russia +,ARM,Armenia,2C,Production of metals,CF4,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
Non-Annex_I,Russia +,ARM,Armenia,2F9,Other F-gas use,HCFC-141b,fossil,8.38E-06,0.000193673,0.000725761,0.00216794,0.00463767,0.00774984,0.00937771,0.00954931,0.0117778,0.0129104,0.0146891,0.0197137,0.0280635,0.0359302,0.0445997,0.0599302,0.0691087,0.0642402,0.0593715,0.0593715,0.0593715,0.0593715,0.0593715,0.0593715,0.0593715,0.0593715,0.0593715,0.0593715,0.0593715,0.0593715,0.0593715,0.0593715,0.0593715,0.0593715
Non-Annex_I,Russia +,ARM,Armenia,2F9,Other F-gas use,HCFC-142b,fossil,0.00297001,0.00581246,0.00296533,0.00292765,0.00369077,0.00457843,0.00490318,0.00496847,0.0053939,0.00578667,0.00650058,0.00782967,0.00878247,0.0117821,0.0158618,0.0220194,0.020906,0.0231029,0.0252998,0.02639825,0.02639825,0.02639825,0.02639825,0.02639825,0.02639825,0.02639825,0.02639825,0.02639825,0.02639825,0.02639825,0.02639825,0.02639825,0.02639825,0.02639825
Non-Annex_I,Russia +,ARM,Armenia,2F1a,Commerical refrigeration,HFC-125,fossil,0,0,0,0,0,0,0,0,0.000023133,0.000508318,0.001392357,0.002376881,0.003407379,0.004458317,0.005737561,0.007116519,0.007341168,0.007019247,0.007038653,0.007252979,0.006432865,0.00620589,0.006372797,0.006678818,0.006984839,0.00729086,0.00808281,0.008834053,0.009704326,0.010508815,0.011317483,0.012145293,0.012958948,0.01377566
Non-Annex_I,Russia +,ARM,Armenia,2F1a,Commerical refrigeration,HFC-134a,fossil,3.78E-05,0.000152296,0.000202644,0.00025262,0.00085677,0.001460919,0.002065069,0.002669218,0.003273368,0.003877518,0.008866239,0.012228571,0.014839793,0.017814575,0.021203676,0.025235597,0.025768687,0.026301777,0.026834868,0.027367958,0.027901048,0.028434138,0.028967229,0.029500319,0.034282689,0.040890896,0.04799676,0.054085971,0.061850401,0.068836903,0.075783617,0.083016166,0.09007142,0.097149593
Non-Annex_I,Russia +,ARM,Armenia,2F1a,Commerical refrigeration,HFC-143a,fossil,0,0,0,2.81E-05,7.06E-05,0.000164096,0.000347213,0.000543408,0.000821257,0.001158403,0.001530673,0.001871762,0.002261118,0.002687974,0.003042022,0.003732943,0.004101948,0.00432239,0.004596666,0.00467455,0.004596552,0.00475256,0.004908569,0.005064577,0.005220585,0.005376594,0.006274921,0.007330199,0.008628309,0.009712214,0.010857978,0.012033905,0.013169103,0.0143214
Non-Annex_I,Russia +,ARM,Armenia,2F4,Aerosols,HFC-152a,fossil,8.55E-06,0.000937357,0.001843102,0.00269934,0.003721964,0.004733639,0.005742742,0.006677197,0.007733464,0.008704696,0.009350009,0.00881415,0.00940178,0.009948843,0.009859295,0.008947198,0.010615038,0.012282879,0.01395072,0.015618561,0.016957679,0.017266002,0.016596031,0.017088414,0.017246415,0.017169884,0.017134837,0.018306839,0.019142097,0.019799501,0.020687723,0.021481351,0.022261102,0.023081635
Non-Annex_I,Russia +,ARM,Armenia,2F4,Aerosols,HFC-227ea,fossil,0,0,0,0,0,1.10E-05,4.59E-05,9.29E-05,0.000182579,0.000282299,0.000435634,0.00059614,0.000770377,0.000955086,0.001123863,0.001147384,0.001259711,0.001314479,0.001324064,0.001359364,0.001400987,0.001383688,0.001358652,0.001417176,0.001488434,0.001545096,0.001615737,0.001669172,0.001750097,0.001818431,0.001885995,0.00195827,0.002027661,0.002097404
Non-Annex_I,Russia +,ARM,Armenia,2F2a,Closed cell foam,HFC-245fa,fossil,0,0,0,0,0,0,0,0,0,0,0,0,6.14E-06,0.000702043,0.000641609,0.000680687,0.001368987,0.001917867,0.002861755,0.0036149,0.004161733,0.004386623,0.004611437,0.004492938,0.004780508,0.00521755,0.005390263,0.005940008,0.006282199,0.006637082,0.007052688,0.007423582,0.007804043,0.00819303
Non-Annex_I,Russia +,ARM,Armenia,2F1a,Commerical refrigeration,HFC-32,fossil,0,0,0,0,0,0,0,0,0,0.000190178,0.000380356,0.0005705,0.00076063,0.000950752,0.001140865,0.001256762,0.001001606,0.001017356,0.001033107,0.001048858,0.002156885,0.00167179,0.001247533,0.001214724,0.001619914,0.002053014,0.002053014,0.002053014,0.002053014,0.002053014,0.002053014,0.002053014,0.002053014,0.002053014
Non-Annex_I,Russia +,ARM,Armenia,2F2a,Closed cell foam,HFC-365mfc,fossil,0,0,0,0,0,0,0,0,0,2.64E-05,5.28E-05,7.92E-05,0.000105609,0.000132011,0.000149648,0.000168695,0.000423807,0.000647359,0.001002156,0.00133695,0.001576827,0.001656068,0.001812326,0.001905467,0.0019388,0.001900041,0.001957261,0.002063981,0.002235203,0.002346924,0.002476811,0.002614421,0.002740827,0.002872129
Non-Annex_I,Rest Central America,ATG,Antigua and Barbuda,2F9,Other F-gas use,HCFC-141b,fossil,4.01E-07,6.70E-06,6.07E-05,0.00021841,0.000451216,0.000614991,0.000787714,0.000863303,0.00104131,0.00117343,0.0012602,0.00134789,0.00144097,0.00139741,0.00143257,0.00149832,0.000416369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Non-Annex_I,Rest Central America,ATG,Antigua and Barbuda,2F9,Other F-gas use,HCFC-142b,fossil,0.000142079,0.000200961,0.000248155,0.000294948,0.000359089,0.000363323,0.000411858,0.000449174,0.00047689,0.000525954,0.000557692,0.000535342,0.00045095,0.000458232,0.000509487,0.00055051,0.000363752,0.000297257,0.000230763,0.000230763,0.000230763,0.000230763,0.000230763,0.000230763,0.000230763,0.000230763,0.000230763,0.000230763,0.000230763,0.000230763,0.000230763,0.000230763,0.000230763,0.000230763
Annex_I,Oceania,AUS,Australia,2C,Production of metals,C2F6,fossil,0.0561139,0.0561595,0.0566141,0.05308258,0.05036732,0.03694301,0.03907916,0.03780162,0.03995603,0.03964633,0.03752995,0.0273397,0.032998,0.02897767,0.04311478,0.03916181,0.03842357,0.0293922,0.01537143,0.01084231,0.01096989,0.009977135,0.007680665,0.006860782,0.005694668,0.006024236,0.00470564,0.004284156,0.004533824,0.004377569,0.004375368,0.004266066,0.004159494,0.004086803
Annex_I,Oceania,AUS,Australia,2F9,Other F-gas use,C2F6,fossil,0.00002,0.000021,0.000022,0.000023,0.000024,0.000025,0.000026,0.000027,0.000028,0.000029,0.00003,0.000031,0.000032,0.000033,0.000034,0.000035,0.000036,0.000037,0.000038,0.000038,0.000038,0.000038,0.000038,0.000038,0.000038,0.000038,0.000038,0.000038,0.000038,0.000038,0.000038,0.000038,0.000038,0.000038
Annex_I,Oceania,AUS,Australia,2F9,Other F-gas use,C3F8,fossil,0.000025,0.0000265,0.0000275,0.000029,0.00003,0.0000315,0.0000325,0.000034,0.000035,0.0000365,0.0000375,0.000039,0.00004,0.0000415,0.0000425,0.000044,0.0000452,4.65E-05,0.000047743,0.000047743,0.000047743,0.000047743,0.000047743,0.000047743,0.000047743,0.000047743,0.000047743,0.000047743,0.000047743,0.000047743,0.000047743,0.000047743,0.000047743,0.000047743
Annex_I,Oceania,AUS,Australia,2F9,Other F-gas use,C4F10,fossil,0.0000575,0.0000585,0.0000595,0.0000605,0.0000615,0.0000625,0.0000635,0.0000645,0.0000655,0.0000665,0.0000675,0.0000685,0.0000695,0.0000705,0.0000715,0.0000725,0.0000735,0.0000745,0.0000755,0.0000755,0.0000755,0.0000755,0.0000755,0.0000755,0.0000755,0.0000755,0.0000755,0.0000755,0.0000755,0.0000755,0.0000755,0.0000755,0.0000755,0.0000755
Annex_I,Oceania,AUS,Australia,2C,Production of metals,CF4,fossil,0.4043486,0.4046764,0.407953,0.371562,0.3525573,0.2128198,0.2251258,0.2222208,0.236049,0.2345874,0.2242004,0.1651769,0.1933366,0.1733585,0.173259,0.1222019,0.1296579,0.1980032,0.1114298,0.07092191,0.06786295,0.06785624,0.05432251,0.04507501,0.04095386,0.04490193,0.03862552,0.03516578,0.03721514,0.03593255,0.035914478,0.035017273,0.034142481,0.033545792
Annex_I,Oceania,AUS,Australia,2F9,Other F-gas use,HCFC-141b,fossil,0.000353624,0.00598309,0.0563164,0.192647,0.370856,0.553434,0.652476,0.679719,0.790979,0.863489,0.902607,0.986685,1.0518,0.98901,0.951044,0.941922,0.139165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Annex_I,Oceania,AUS,Australia,2F9,Other F-gas use,HCFC-142b,fossil,0.1254,0.179564,0.230099,0.260157,0.295135,0.326956,0.34115,0.353656,0.362245,0.387031,0.399443,0.391882,0.32916,0.324311,0.338236,0.346078,0.21379,0.155711,0.0976317,0.06859205,0.06859205,0.06859205,0.06859205,0.06859205,0.06859205,0.06859205,0.06859205,0.06859205,0.06859205,0.06859205,0.06859205,0.06859205,0.06859205,0.06859205
Annex_I,Oceania,AUS,Australia,2F1a,Commerical refrigeration,HFC-125,fossil,0,0,0,0,0,0.003999115,0.009713215,0.017715134,0.029013261,0.049447135,0.065377661,0.088205048,0.111839693,0.145287874,0.178363346,0.089876995,0.113479341,0.135127554,0.162996508,0.213032249,0.241191755,0.285552339,0.305241895,0.356851437,0.397668473,0.414808554,0.447475706,0.455771883,0.460636928,0.489236105,0.498344194,0.512534964,0.529834309,0.543367044
Annex_I,Oceania,AUS,Australia,2F1b,Domestic refrigeration,HFC-125,fossil,0,0,0,0,0.000166256,0.000392208,0.000627922,0.000854515,0.001088138,0.001798451,0.00235212,0.003068379,0.003599711,0.004267869,0.00510037,0.002321612,0.002807338,0.003355943,0.004042093,0.004845891,0.005401555,0.006065644,0.006787646,0.007247377,0.0091883,0.008754651,0.00996448,0.009786719,0.009750507,0.009650477,0.009611976,0.009553729,0.009488136,0.009434023
Annex_I,Oceania,AUS,Australia,2F1d,Transport refrigeration,HFC-125,fossil,0,0,0,0,0,0.000563069,0.001199118,0.002173574,0.003516095,0.006033345,0.007926467,0.010827931,0.013468116,0.017588801,0.021579421,0.01045263,0.012742129,0.015104332,0.017546968,0.022347948,0.024766063,0.027858704,0.028816653,0.032765653,0.03638553,0.036595548,0.039139388,0.038397851,0.03724684,0.039786608,0.042285999,0.043582048,0.045693784,0.047662843
Annex_I,Oceania,AUS,Australia,2F1e,Mobile Air Conditioning,HFC-125,fossil,0,0,0,0,0,0.004114362,0.012723015,0.020943049,0.025570566,0.032801067,0.038680104,0.048883877,0.05838351,0.068412427,0.078979174,0.035431467,0.043756637,0.049739954,0.056474184,0.066780611,0.072093199,0.079636035,0.086132301,0.095068654,0.103379434,0.096809408,0.103068491,0.099106379,0.097185278,0.098735432,0.096245334,0.095291653,0.094660444,0.093302115
Annex_I,Oceania,AUS,Australia,2F1f,Stationary Air Conditioning,HFC-125,fossil,0,0,0,0,0,0.002882201,0.007373371,0.011811584,0.016161221,0.020451051,0.02734177,0.040151753,0.052178717,0.064677007,0.077671457,0.034912881,0.045286929,0.053363057,0.065864591,0.083466666,0.096837985,0.111966492,0.126098627,0.148438007,0.17324662,0.176754056,0.202646377,0.210221352,0.226995669,0.2375117,0.249345514,0.262386901,0.274183979,0.286408072
Annex_I,Oceania,AUS,Australia,2F3,Fire Extinguishers,HFC-125,fossil,0,0,0,0,0,4.28E-05,0.000111825,0.000199784,0.000333094,0.000563797,0.000774651,0.001047373,0.001282646,0.001637825,0.002163286,0.001057573,0.00129982,0.001723004,0.002177264,0.002727295,0.003148969,0.003707901,0.004173418,0.00391436,0.006206833,0.005598271,0.007037487,0.006658672,0.006242478,0.006807282,0.00716378,0.007332149,0.007695373,0.007991404
Annex_I,Oceania,AUS,Australia,2F5,Solvents,HFC-125,fossil,0,0,0,0,0,0.000445417,0.001407169,0.001856148,0.002656899,0.004342205,0.00544714,0.00506264,0.006397248,0.007729817,0.008982332,0.004219175,0.005063593,0.004351198,0.005501379,0.007353309,0.008354169,0.007785992,0.007261753,0.007087272,0.008096602,0.009720602,0.010904139,0.011527863,0.02043555,0.024962393,0.028997496,0.034820707,0.03961576,0.044500215
Annex_I,Oceania,AUS,Australia,2F6,Other ODS,HFC-125,fossil,0,0,0,0,0,0.000942122,0.000732169,0.001235974,0.002214007,0.004851809,0.004485141,0.008525067,0.009946754,0.013779477,0.014982605,0.01109263,0.009564839,0.013795656,0.015049991,0.020056887,0.018280328,0.022276726,0.017644292,0.019326372,0.017440288,0.021844987,0.013646803,0.017081814,0.014474235,0.020756499,0.023126397,0.025141258,0.028696933,0.031343744
Annex_I,Oceania,AUS,Australia,2F6,Other ODS,HFC-134,fossil,0,0,0,0,3.22E-07,2.17E-05,5.38E-05,9.07E-05,0.000127167,0.0001914,0.000225789,0.000314687,0.00037876,0.000483802,0.000554913,0.000576506,0.000678998,0.000677443,0.000773236,0.000869683,0.001169996,0.001341291,0.001319972,0.001507126,0.001488203,0.001739604,0.002036741,0.00400194,0.004011811,0.004518462,0.005345702,0.005793623,0.00638756,0.007010592
Annex_I,Oceania,AUS,Australia,2F1a,Commerical refrigeration,HFC-134a,fossil,0,0,0,0,0,0.011435157,0.027774181,0.050655047,0.08296116,0.14139023,0.186942327,0.252215461,0.319796888,0.415439357,0.510016092,0.426915726,0.529570258,0.62333033,0.666803896,0.760006942,0.783873203,0.89235106,0.938618826,1.000735552,1.146220892,1.289677503,1.27177306,1.229724138,1.182011739,1.284244776,1.308153509,1.334296632,1.385058263,1.418662759
Annex_I,Oceania,AUS,Australia,2F1b,Domestic refrigeration,HFC-134a,fossil,0,0,0,0,0.000475396,0.001121489,0.001795495,0.00244342,0.003111446,0.00514253,0.006725704,0.00877379,0.010293093,0.012203638,0.014584109,0.011027659,0.013100908,0.01548064,0.016535834,0.017288044,0.017555053,0.018955137,0.020872012,0.020324165,0.026483925,0.027219006,0.0283201,0.026405675,0.025020168,0.025332501,0.025231438,0.024840025,0.024779978,0.024595803
Annex_I,Oceania,AUS,Australia,2F1d,Transport refrigeration,HFC-134a,fossil,0,0,0,0,0,0.001610053,0.003428786,0.006215167,0.010053999,0.017251879,0.022665116,0.030961626,0.038511028,0.050293807,0.061704673,0.049649992,0.059463268,0.069674823,0.071783051,0.079727815,0.080489705,0.087058451,0.088611209,0.091886289,0.104875939,0.113778887,0.111238261,0.103601749,0.095576797,0.104439846,0.111000747,0.113467079,0.119430507,0.124427393
Annex_I,Oceania,AUS,Australia,2F1e,Mobile Air Conditioning,HFC-134a,fossil,0,0,0,0,0,0.011764697,0.03638047,0.059885017,0.073117041,0.093792097,0.110602743,0.139779637,0.166943099,0.195620005,0.225834796,0.168299469,0.204197639,0.229445593,0.231030754,0.238244342,0.234302898,0.248862608,0.264856824,0.266605574,0.297976015,0.30098925,0.292931501,0.26740023,0.249381092,0.259180509,0.252644003,0.24772526,0.247173316,0.243170919
Annex_I,Oceania,AUS,Australia,2F1f,Stationary Air Conditioning,HFC-134a,fossil,0,0,0,0,0,0.00824143,0.02108358,0.033774303,0.046211751,0.058478188,0.07818166,0.114810809,0.149200976,0.184938862,0.22209548,0.165836183,0.211339001,0.246158616,0.269446052,0.297772971,0.31472345,0.349895287,0.387753277,0.416271803,0.499357906,0.54954443,0.575942335,0.567201006,0.582479453,0.623468213,0.654531974,0.683642297,0.717363245,0.748661589
Annex_I,Oceania,AUS,Australia,2F2a,Closed cell foam,HFC-134a,fossil,0,0,0,0,0,0.002693926,0.00248792,0.003767383,0.006043174,0.010378781,0.006014224,0.010865455,0.011899337,0.014780559,0.016159087,0.014691801,0.009243987,0.015244548,0.015103696,0.019747727,0.013826074,0.015593742,0.011761264,0.0150025,0.017319457,0.026044881,0.012314136,0.014915098,0.014686741,0.023058093,0.016193118,0.016619125,0.017263253,0.01533164
Annex_I,Oceania,AUS,Australia,2F4,Aerosols,HFC-134a,fossil,0,0,0,0,0,0,1.54E-06,3.87E-06,0.001230211,0.004318824,0.009424511,0.014815272,0.020506896,0.026336384,0.032309411,0.025217706,0.03251719,0.037235959,0.039852912,0.043009063,0.043596349,0.045857235,0.043102768,0.037833066,0.03324365,0.032193104,0.029067298,0.026887715,0.027082441,0.027800318,0.028356324,0.02884586,0.029433667,0.029978116
Annex_I,Oceania,AUS,Australia,2F5,Solvents,HFC-134a,fossil,0,0,0,0,0,0.001273634,0.004023689,0.005307511,0.007597194,0.012416197,0.015575673,0.014476223,0.018292432,0.022102809,0.025684278,0.020041081,0.0236301,0.020071653,0.022505641,0.026233427,0.027151051,0.024320234,0.022329891,0.019875175,0.023337265,0.030222235,0.03099071,0.031103478,0.052438391,0.065526283,0.076118427,0.09112341,0.104018417,0.116849128
Annex_I,Oceania,AUS,Australia,2F6,Other ODS,HFC-134a,fossil,0,0,0,0,0,0.000122343,0.000301778,0.000530114,0.000860707,0.001455192,0.002363499,0.002397463,0.00227253,0.00300351,0.003810478,0.003022394,0.002640752,0.00488533,0.005444984,0.006259772,0.007208392,0.008436709,0.009031549,0.005863721,0.013382999,0.012444676,0.016891492,0.015754992,0.01316579,0.01589161,0.015558316,0.015492758,0.016268414,0.016394015
Annex_I,Oceania,AUS,Australia,2F1a,Commerical refrigeration,HFC-143a,fossil,0,0,0,0,0,0.000382787,0.000929729,0.001695656,0.002777089,0.004732976,0.006257813,0.008442802,0.010705061,0.013906651,0.017072566,0.085383145,0.105073464,0.135127554,0.15805722,0.184244107,0.205012992,0.256997105,0.282348753,0.279275038,0.272909736,0.301678948,0.337569392,0.33537931,0.321576723,0.331981643,0.338162132,0.339089739,0.34492741,0.349242666
Annex_I,Oceania,AUS,Australia,2F1b,Domestic refrigeration,HFC-143a,fossil,0,0,0,0,1.59E-05,3.75E-05,6.01E-05,8.18E-05,0.000104154,0.000172144,0.00022514,0.000293699,0.000344557,0.000408511,0.000488197,0.002205532,0.002599387,0.003355943,0.003919605,0.004191041,0.004591322,0.005459079,0.006278573,0.00567186,0.006305696,0.006367019,0.007517064,0.007201548,0.006806958,0.006548538,0.006522412,0.006296034,0.006125726,0.005984789
Annex_I,Oceania,AUS,Australia,2F1d,Transport refrigeration,HFC-143a,fossil,0,0,0,0,0,5.39E-05,0.000114777,0.00020805,0.000336553,0.000577499,0.000758705,0.001036427,0.00128914,0.001683563,0.002065537,0.009929998,0.011798267,0.015104332,0.017015242,0.019327955,0.021051154,0.025072834,0.026655404,0.025642685,0.024970462,0.026614944,0.029526205,0.028255023,0.026002511,0.026998055,0.028694071,0.02884042,0.02978639,0.030715834
Annex_I,Oceania,AUS,Australia,2F1e,Mobile Air Conditioning,HFC-143a,fossil,0,0,0,0,0,0.000393818,0.00121782,0.002004625,0.002447561,0.003139649,0.003702379,0.004679062,0.005588347,0.006548294,0.007559721,0.033659894,0.040515405,0.049739954,0.054762845,0.057756204,0.061279219,0.071672431,0.079672378,0.074401555,0.07094667,0.070406842,0.077753423,0.072927336,0.067846326,0.066999043,0.065309334,0.06277,0.061077892,0.059104174
Annex_I,Oceania,AUS,Australia,2F1f,Stationary Air Conditioning,HFC-143a,fossil,0,0,0,0,0,0.000275878,0.000705764,0.00113058,0.001546918,0.001957532,0.002617097,0.003843242,0.004994438,0.006190748,0.007434549,0.033167237,0.041932342,0.053363057,0.063868694,0.072187387,0.082312287,0.100769843,0.11664123,0.116168875,0.11889474,0.128548405,0.152873583,0.154691184,0.158468675,0.161168654,0.169198742,0.174034594,0.179223234,0.185241428
Annex_I,Oceania,AUS,Australia,2F5,Solvents,HFC-143a,fossil,0,0,0,0,0,4.26E-05,0.000134691,0.000177667,0.000254313,0.000415627,0.000521389,0.000484585,0.000612331,0.000739882,0.00085977,0.004008216,0.004688512,0.004351198,0.005334671,0.006359619,0.007101044,0.007004228,0.006717357,0.00554656,0.005556492,0.007069529,0.008225929,0.008482767,0.014266327,0.016938767,0.019676872,0.023408241,0.026455545,0.029627805
Annex_I,Oceania,AUS,Australia,2F6,Other ODS,HFC-143a,fossil,0,0,0,0,0,9.43E-05,8.02E-05,0.00013605,0.000240732,0.000513117,0.000508425,0.000896135,0.001028154,0.001419484,0.001561658,0.012670372,0.010910896,0.014357559,0.014729255,0.019772143,0.017808799,0.018883948,0.018024484,0.019262629,0.01539715,0.017278042,0.012228815,0.015105789,0.012756934,0.017597355,0.019386868,0.020813895,0.023499548,0.025466946
