# File: FUT_EMISS_GV_Kigali_Low.csv
# Title: Historical and future global and regional HFC Emissions - Kigali Low
# Units: Emissions (ton/uyr)
# Comment: HFC scenario lower range current policy 2022 scenario from Velders et al., ACP 2022
# Comment: (within org suppl data file) File-CP2021_constrProdEmis_ObsAgage_OECD-SSP3.dat
# Source: https://acp.copernicus.org/articles/22/6087/2022/ 
# Column types: cinnnnnnnnnn
# ----------
Species,Year,Prod_tot,Bank_tot,Emis_tot,Mix_tot,Prod_nonA5,Prod_A5,Bank_nonA5,Bank_A5,Emis_nonA5,Emis_A5
HFC-125,2029,229213.5,2249083.3,151707.6,71.26,25717.9,203495.6,814090.8,1434992.4,45186.4,106521.2
HFC-125,2030,242829.4,2326589,156765.6,76.48,24516.4,218313,794622.3,1531966.9,43410.3,113355.3
HFC-125,2031,243318.6,2412652.5,161617.5,81.78,24411.4,218907.2,775728.2,1636924.5,41816.8,119800.8
HFC-125,2032,239086.6,2494353.8,165905.2,87.15,24219.8,214866.9,758323,1736030.8,40392.5,125512.8
HFC-125,2033,238223.2,2567535.5,169942.5,92.55,24017.6,214205.5,742150.4,1825385,39112.7,130829.8
HFC-125,2034,230574.6,2635816,173248.7,97.98,17037.3,213537.3,727055.3,1908760.8,37472.2,135776.5
HFC-125,2035,193467.8,2693142.3,174171.6,103.39,16906.1,176561.7,706620.4,1986521.6,36000.5,138171.2
HFC-125,2036,188559.6,2712438.5,174755.4,108.68,12435.5,176124.1,687525.9,2024912.1,34363.7,140391.7
HFC-125,2037,182368.7,2726242.3,174909.7,113.82,12435.7,169933,665597.7,2060644.8,32891.6,142018.1
HFC-125,2038,181930.9,2733701,175090.6,118.79,12435.9,169495,645141.7,2088559.4,31562.7,143527.9
HFC-125,2039,181494.8,2740541.5,175286.4,123.62,12436.1,169058.7,626014.9,2114526.8,30359.1,144927.3
HFC-125,2040,145564.6,2746750,173328.6,128.29,12436.3,133128.3,608091.9,2138658,29265.3,144063.3
HFC-125,2041,145286.6,2718986,171512.5,132.72,12436.9,132849.6,591262.9,2127723,28268.3,143244.2
HFC-125,2042,139292.5,2692760,169399.5,136.91,12437.5,126855,575431.5,2117328.5,27356.6,142042.9
HFC-125,2043,139024.6,2662653,167435.5,140.86,12438.2,126586.4,560512.5,2102140.5,26520.6,140914.9
HFC-125,2044,138754.7,2634242,165605.7,144.58,12438.8,126315.9,546430.1,2087812,25751.6,139854
HFC-125,2045,85259.2,2607391.3,160663.6,148.08,12439.4,72819.8,533117.3,2074274,25042.5,135621.1
HFC-125,2046,85147.9,2531986.8,156039.9,151.23,12440.4,72707.5,520514.2,2011472.5,24386.8,131653.1
HFC-125,2047,53687,2461094.5,149411.9,154.04,12441.4,41245.5,508567.7,1952527.1,23779,125632.9
HFC-125,2048,53598.1,2365369.8,143247,156.43,12442.4,41155.7,497230.1,1868139.6,23214.2,120032.8
HFC-125,2049,53511.3,2275720.5,137509,158.44,12443.4,41067.9,486458.2,1789262.4,22688.3,114820.7
HFC-125,2050,53423.6,2191722.8,132164.4,160.09,12444.4,40979.2,476213.4,1715509.6,22197.4,109967
HFC-125,2051,53355.6,2112982,127184.2,161.42,12445.6,40909.9,466460.4,1646521.8,21738.4,105445.8
HFC-125,2052,53286.9,2039153.4,122540.5,162.46,12446.9,40840,457167.7,1581985.8,21308.3,101232.2
HFC-125,2053,53217.5,1969899.9,118207.8,163.24,12448.2,40769.3,448306.3,1521593.5,20904.6,97303.3
HFC-125,2054,53147.4,1904909.5,114162.9,163.77,12449.4,40698,439850,1465059.6,20525,93637.9
HFC-125,2055,53076.5,1843894.1,110384.2,164.09,12450.6,40625.9,431774.3,1412119.9,20167.5,90216.7
HFC-125,2056,53008.7,1786586.8,106852.5,164.21,12452.1,40556.6,424057.5,1362529,19830.4,87022.1
HFC-125,2057,52940.1,1732742.6,103549.8,164.14,12453.5,40486.6,416679,1316063.5,19512.1,84037.7
HFC-125,2058,52870.9,1682133,100459.4,163.92,12454.9,40416,409620.5,1272512.5,19211.1,81248.4
HFC-125,2059,52800.9,1634544.5,97566.2,163.55,12456.4,40344.6,402864.4,1231680.1,18926.1,78640.1
HFC-125,2060,52730.2,1589779.3,94856,163.04,12457.8,40272.4,396394.7,1193384.5,18655.9,76200
HFC-125,2061,52662.6,1547653.3,92316.2,162.42,12459.4,40203.3,390196.4,1157456.9,18399.7,73916.6
HFC-125,2062,52594.4,1507999.8,89935,161.7,12461,40133.4,384256.2,1123743.5,18156.3,71778.7
HFC-125,2063,52525.5,1470659.3,87701.1,160.87,12462.6,40062.8,378560.9,1092098.3,17924.9,69776.2
HFC-125,2064,52455.8,1435483.6,85604.5,159.97,12464.2,39991.5,373098.7,1062384.9,17704.8,67899.7
HFC-125,2065,52385.3,1402334.8,83635.7,158.98,12465.8,39919.4,367858.1,1034476.7,17495.3,66140.4
HFC-125,2066,52318.1,1371084.4,81786.3,157.94,12467.6,39850.4,362828.6,1008255.6,17295.6,64490.7
HFC-125,2067,52250.1,1341616,80048.2,156.83,12469.4,39780.6,358000.7,983615.4,17105.2,62943
HFC-125,2068,52181.4,1313818,78413.9,155.68,12471.2,39710.2,353365,960453.1,16923.6,61490.3
HFC-125,2069,52120.7,1287585.6,76876.9,154.48,12473,39647.7,348912.5,938673,16750.2,60126.7
HFC-125,2070,52074,1262829.3,75431.8,153.24,12474.8,39599.2,344635.3,918194.1,16584.6,58847.1
HFC-125,2071,52029.5,1239471.6,74072.5,151.97,12476.7,39552.8,340525.5,898946.2,16426.4,57646.1
HFC-125,2072,51984.3,1217428.5,72793.6,150.68,12478.7,39505.5,336575.8,880852.8,16275.1,56518.5
HFC-125,2073,51938.2,1196619.3,71589.7,149.36,12480.7,39457.6,332779.4,863839.9,16130.4,55459.3
HFC-125,2074,51891.4,1176967.9,70455.9,148.03,12482.6,39408.8,329129.7,847838.3,15992,54463.9
HFC-125,2075,51843.8,1158403.4,69387.6,146.69,12484.5,39359.3,325620.3,832783.2,15859.4,53528.2
HFC-125,2076,51798.2,1140859.5,68381,145.33,12486.7,39311.5,322245.4,818614.2,15732.5,52648.4
HFC-125,2077,51752.2,1124276.9,67431.9,143.97,12488.8,39263.4,318999.5,805277.3,15611,51820.9
HFC-125,2078,51708.4,1108597.1,66536.9,142.61,12490.9,39217.5,315877.4,792719.8,15494.5,51042.3
HFC-125,2079,51663.7,1093768.5,65692.4,141.25,12493.1,39170.7,312873.8,780894.8,15382.9,50309.6
HFC-125,2080,51618.2,1079740,64895.4,139.89,12495.2,39123,309984.1,769755.9,15275.9,49619.6
HFC-125,2081,51576.2,1066462.6,64143.1,138.54,12497.5,39078.8,307203.3,759259.4,15173.3,48969.8
HFC-125,2082,51533.5,1053895.9,63432.5,137.19,12499.8,39033.7,304527.6,749368.3,15074.8,48357.7
HFC-125,2083,51489.8,1041996.7,62761.2,135.85,12502.1,38987.7,301952.5,740044.2,14980.4,47780.8
HFC-125,2084,51445.3,1030725.3,62126.6,134.52,12504.3,38941,299474.1,731251.3,14889.9,47236.7
HFC-125,2085,51400,1020044.2,61526.4,133.2,12506.6,38893.4,297088.6,722955.6,14802.9,46723.4
HFC-125,2086,51356.5,1009917.7,60958.5,131.9,12508.5,38848.1,294792.2,715125.4,14719.4,46239.1
HFC-125,2087,51306.6,1000315.8,60420.4,130.61,12504.7,38801.9,292581.3,707734.4,14638.6,45781.8
HFC-125,2088,51255.8,991201.9,59910.2,129.34,12500.9,38755,290447.4,700754.6,14560.4,45349.9
HFC-125,2089,51204.3,982547.4,59426.2,128.08,12497.2,38707.1,288387.8,694159.6,14484.7,44941.5
HFC-125,2090,51152.1,974325.6,58966.8,126.84,12493.6,38658.5,286400.4,687925.3,14411.4,44555.4
HFC-125,2091,51101.4,966510.9,58530.6,125.62,12490,38611.4,284482.6,682028.4,14340.6,44190
HFC-125,2092,51050.1,959081.7,58116.3,124.42,12486.5,38563.6,282631.9,676449.8,14272.1,43844.2
HFC-125,2093,50998.1,952015.6,57722.4,123.23,12483.1,38514.9,280846.4,671169.2,14205.8,43516.6
HFC-125,2094,50945.3,945291.1,57347.8,122.07,12479.8,38465.4,279123.7,666167.5,14141.8,43206
HFC-125,2095,50891.6,938888.7,56991.3,120.92,12476.6,38415,277461.7,661426.9,14079.9,42911.4
HFC-125,2096,50838.7,932788.9,56651.8,119.79,12473.4,38365.3,275858.4,656930.5,14020.1,42631.7
HFC-125,2097,50785.1,926975.8,56328.3,118.69,12470.3,38314.8,274311.7,652664.1,13962.3,42366
HFC-125,2098,50730.6,921432.6,56019.9,117.6,12467.2,38263.4,272819.7,648612.9,13906.4,42113.5
HFC-125,2099,50675.4,916143.4,55725.5,116.54,12464.2,38211.1,271380.5,644762.8,13852.4,41873.1
HFC-125,2100,50619.3,911093.1,55444.4,115.49,12461.4,38157.9,269992.3,641100.9,13800.3,41644.2
HFC-134a,1990,197.2,20554.1,1415.8,0.02,197.2,0,20554.1,0,1415.8,0
HFC-134a,1991,4398.9,19335.6,3599.3,0.1,4398.9,0,19335.6,0,3599.3,0
HFC-134a,1992,15388.8,20135.2,5578.9,0.3,15388.8,0,20135.2,0,5578.9,0
HFC-134a,1993,31316.5,29945.1,7700.1,0.6,31316.5,0,29945.1,0,7700.1,0
